map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
minority,Calgary-Peigan-Chestermere,Peace River,0.08137910388184812,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Peigan-Chestermere,0.2608334103298531,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South,Calgary-South East,0.06872684336956965,0.19741595477920865,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South East,Calgary-South,0.0986442262739598,0.13757583160294776,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South,Peace River,0.06872684336956965,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-South,0.2608334103298531,0.13757583160294776,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South East,Chestermere-Strathmore,0.0986442262739598,0.4302872305758577,NDP,NDP,UCP,UCP,False,True
minority,Chestermere-Strathmore,Calgary-South East,0.21507378613658582,0.19741595477920865,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South East,Highwood,0.0986442262739598,0.409322365844105,NDP,NDP,UCP,UCP,False,True
minority,Highwood,Calgary-South East,0.2046220133176655,0.19741595477920865,NDP,NDP,UCP,UCP,False,True
