"seats_at_50_50","weight","polsby_popper"
0.459770114942529,0.000484874265774389,0.241762549950167
0.459770114942529,5.75317476712186e-05,0.235170132678541
0.436781609195402,0.000221205879551605,0.234215345007576
0.471264367816092,0.000127818803714911,0.242031406110237
0.459770114942529,6.68449762457552e-05,0.237853161703458
0.436781609195402,0.000140998534869116,0.229380737300756
0.436781609195402,0.000369362505159097,0.248376496333264
0.448275862068966,3.8756456870037e-05,0.243254428751747
0.459770114942529,5.4936131984169e-05,0.24032322406189
0.448275862068966,9.34413480150294e-05,0.244207329476762
0.448275862068966,9.43290440320738e-05,0.244246376537869
0.425287356321839,3.28078222801596e-05,0.23351806574319
0.471264367816092,7.2981968016511e-05,0.244464115353457
0.448275862068966,9.02656028032476e-05,0.231379822936732
0.448275862068966,0.000142786850545859,0.244329317591305
0.448275862068966,0.000248763683462895,0.245599582577541
0.448275862068966,0.000913630147885794,0.24892705144882
0.459770114942529,7.94373287618979e-05,0.241206430721941
0.459770114942529,8.38676348651414e-05,0.242262047933804
0.471264367816092,4.42963925280786e-05,0.241754790869283
0.436781609195402,0.000230897400573711,0.2446340540815
0.448275862068966,7.20767588828923e-05,0.245331303750362
0.459770114942529,1.53318820980995e-05,0.245096064987832
0.448275862068966,8.18811320976452e-05,0.243002889828922
0.436781609195402,0.000301015339311477,0.249131609203751
0.459770114942529,0.000130366591983611,0.2461404871823
0.471264367816092,3.75126870831707e-05,0.242684448391834
0.448275862068966,0.000151814784781195,0.245794830560868
0.471264367816092,3.92426494371115e-05,0.239047794857158
0.448275862068966,5.50147799459535e-05,0.242837008975906
0.459770114942529,8.08236592463084e-05,0.243640108235908
0.448275862068966,0.000133102594159581,0.247260889476394
0.459770114942529,4.1009039363216e-05,0.242892672531757
0.459770114942529,0.000235003108674395,0.243441859347251
0.459770114942529,2.91962194762452e-05,0.247666533030206
0.459770114942529,4.57744794524833e-05,0.239315231355456
0.459770114942529,2.86709761675748e-05,0.243988186052105
0.448275862068966,7.35909281079107e-05,0.241482036767638
0.459770114942529,7.92222018489135e-05,0.246300264612126
0.459770114942529,6.36372310097271e-05,0.246219419790434
0.459770114942529,0.000137318483204783,0.246725547199899
0.459770114942529,0.00019272022105638,0.239479999226174
