burst,best_so_far,burst_best
688,0.5287356321839081,0.5287356321839081
689,0.5287356321839081,0.5287356321839081
690,0.5287356321839081,0.5287356321839081
691,0.5287356321839081,0.5287356321839081
692,0.5287356321839081,0.5287356321839081
693,0.5287356321839081,0.5287356321839081
694,0.5287356321839081,0.5287356321839081
695,0.5287356321839081,0.5287356321839081
696,0.5287356321839081,0.5287356321839081
697,0.5287356321839081,0.5287356321839081
698,0.5287356321839081,0.5287356321839081
699,0.5287356321839081,0.5287356321839081
700,0.5287356321839081,0.5287356321839081
701,0.5287356321839081,0.5287356321839081
702,0.5287356321839081,0.5287356321839081
703,0.5287356321839081,0.5287356321839081
704,0.5287356321839081,0.5287356321839081
705,0.5287356321839081,0.5287356321839081
706,0.5287356321839081,0.5287356321839081
707,0.5287356321839081,0.5287356321839081
708,0.5287356321839081,0.5287356321839081
709,0.5287356321839081,0.5287356321839081
710,0.5287356321839081,0.5287356321839081
711,0.5287356321839081,0.5287356321839081
712,0.5287356321839081,0.5287356321839081
713,0.5287356321839081,0.5287356321839081
714,0.5287356321839081,0.5287356321839081
715,0.5287356321839081,0.5287356321839081
716,0.5287356321839081,0.5287356321839081
717,0.5287356321839081,0.5287356321839081
718,0.5287356321839081,0.5287356321839081
719,0.5287356321839081,0.5287356321839081
720,0.5287356321839081,0.5287356321839081
721,0.5287356321839081,0.5287356321839081
722,0.5287356321839081,0.5287356321839081
723,0.5287356321839081,0.5287356321839081
724,0.5287356321839081,0.5287356321839081
725,0.5287356321839081,0.5287356321839081
726,0.5287356321839081,0.5287356321839081
727,0.5287356321839081,0.5287356321839081
728,0.5287356321839081,0.5287356321839081
729,0.5287356321839081,0.5287356321839081
730,0.5287356321839081,0.5287356321839081
731,0.5287356321839081,0.5287356321839081
732,0.5287356321839081,0.5287356321839081
733,0.5287356321839081,0.5287356321839081
734,0.5287356321839081,0.5287356321839081
735,0.5287356321839081,0.5287356321839081
736,0.5287356321839081,0.5287356321839081
737,0.5287356321839081,0.5287356321839081
738,0.5287356321839081,0.5287356321839081
739,0.5287356321839081,0.5287356321839081
740,0.5287356321839081,0.5287356321839081
741,0.5287356321839081,0.5287356321839081
742,0.5287356321839081,0.5287356321839081
743,0.5287356321839081,0.5287356321839081
744,0.5287356321839081,0.5287356321839081
745,0.5287356321839081,0.5287356321839081
746,0.5287356321839081,0.5287356321839081
747,0.5287356321839081,0.5287356321839081
748,0.5287356321839081,0.5287356321839081
749,0.5287356321839081,0.5287356321839081
750,0.5287356321839081,0.5287356321839081
751,0.5287356321839081,0.5287356321839081
752,0.5287356321839081,0.5287356321839081
753,0.5287356321839081,0.5287356321839081
754,0.5287356321839081,0.5287356321839081
755,0.5287356321839081,0.5287356321839081
756,0.5287356321839081,0.5287356321839081
757,0.5287356321839081,0.5287356321839081
758,0.5287356321839081,0.5287356321839081
759,0.5287356321839081,0.5287356321839081
760,0.5287356321839081,0.5287356321839081
761,0.5287356321839081,0.5287356321839081
762,0.5287356321839081,0.5287356321839081
763,0.5287356321839081,0.5287356321839081
764,0.5287356321839081,0.5287356321839081
765,0.5287356321839081,0.5287356321839081
766,0.5287356321839081,0.5287356321839081
767,0.5287356321839081,0.5287356321839081
768,0.5287356321839081,0.5287356321839081
769,0.5287356321839081,0.5287356321839081
770,0.5287356321839081,0.5287356321839081
771,0.5287356321839081,0.5287356321839081
772,0.5287356321839081,0.5287356321839081
773,0.5287356321839081,0.5287356321839081
774,0.5287356321839081,0.5287356321839081
775,0.5287356321839081,0.5287356321839081
776,0.5287356321839081,0.5287356321839081
777,0.5287356321839081,0.5287356321839081
778,0.5287356321839081,0.5287356321839081
779,0.5287356321839081,0.5287356321839081
780,0.5287356321839081,0.5287356321839081
781,0.5287356321839081,0.5287356321839081
782,0.5287356321839081,0.5287356321839081
783,0.5287356321839081,0.5287356321839081
784,0.5287356321839081,0.5287356321839081
785,0.5287356321839081,0.5287356321839081
786,0.5287356321839081,0.5287356321839081
787,0.5287356321839081,0.5287356321839081
788,0.5287356321839081,0.5287356321839081
789,0.5287356321839081,0.5287356321839081
790,0.5287356321839081,0.5287356321839081
791,0.5287356321839081,0.5287356321839081
792,0.5287356321839081,0.5287356321839081
793,0.5287356321839081,0.5287356321839081
794,0.5287356321839081,0.5287356321839081
795,0.5287356321839081,0.5287356321839081
796,0.5287356321839081,0.5287356321839081
797,0.5287356321839081,0.5287356321839081
798,0.5287356321839081,0.5287356321839081
799,0.5287356321839081,0.5287356321839081
