efficiency_gap,mean_median,declination,seats_at_50_50
-0.0032685699684532176,-0.011264578218197818,0.04199966701521711,0.45977011494252873
-0.002719034480107035,-0.024518078956947242,0.04772778676113067,0.4482758620689655
-0.018332723121413014,-0.023081355591669683,0.07250933526971742,0.45977011494252873
-0.0058484050543886465,-0.020415259171379097,0.056909813100744194,0.45977011494252873
0.002628489939200682,-0.030673826190564468,0.02799342062269561,0.47126436781609193
0.008876922647131275,-0.01959115851877924,0.007809348905662021,0.45977011494252873
-0.005971490569809514,-0.02172008886730381,0.052950621041533995,0.45977011494252873
-0.0010501461573181464,-0.011376297579994255,0.049153065640293044,0.45977011494252873
0.014208521238596656,-0.02868884249203585,0.005536082352701765,0.4482758620689655
0.0017275489810575652,-0.028938468317716626,0.03128388996085197,0.45977011494252873
-0.01130766414134185,-0.02608316318729853,0.054870298691607255,0.4482758620689655
0.004364471277482362,-0.02596732632525789,0.029691572946726655,0.4482758620689655
0.023687638255236874,-0.02856537042895424,-0.018635058166788097,0.4482758620689655
0.017552095235378602,-0.020379053252851387,0.004560846228700979,0.47126436781609193
0.003310176775063535,-0.01798118477411892,0.027632493134473274,0.45977011494252873
0.009565825262690321,-0.019966798056688217,0.012398395419872353,0.45977011494252873
0.022428277335297217,-0.012661615334924159,-0.019375494215640436,0.45977011494252873
0.01224991341450596,-0.015690417643022814,0.004741123500899855,0.45977011494252873
0.02155882903021675,-0.013711192841160624,-0.022564352632813277,0.4482758620689655
0.02830588399205931,-0.014639197224295852,-0.04314412484684071,0.4482758620689655
0.017188892166140578,-0.018720710616462743,-0.016055698569120747,0.45977011494252873
0.017323781396479106,-0.01911964678021849,-0.01257138447398993,0.4367816091954023
0.002060557004826856,-0.016366269404800127,0.01828852416182197,0.4482758620689655
0.013737632591017984,-0.0142733411149496,-0.004390885801654652,0.4482758620689655
-0.0037341563368058794,-0.01430534792694338,0.023056205738680627,0.4482758620689655
0.0003657335488863615,-0.019017045898722107,0.015540045068513595,0.45977011494252873
-0.011105104143896621,-0.01256704405539355,0.03808671355994416,0.47126436781609193
0.02084271089380701,-0.013554465754994749,-0.029483204487571236,0.4482758620689655
0.013234450203163606,-0.018117500768351835,-0.0063655081447621265,0.4827586206896552
0.013260009918466275,-0.02063108982543138,-0.004840787072985108,0.45977011494252873
-0.01212766539752506,-0.02180224306760503,0.0446264725458202,0.4482758620689655
0.0008176184733434432,-0.00780099840856463,0.018238724984949238,0.4482758620689655
-0.008905631953631008,-0.022918860549831277,0.04347916716771162,0.4482758620689655
-0.0032934420547286935,-0.02385286974989631,0.03926889316047947,0.45977011494252873
-0.002634644643457628,-0.019693310055021507,0.0372737858531038,0.45977011494252873
0.007973188565709074,-0.008150220850905554,0.014899186618974164,0.4482758620689655
0.017939653110077343,-0.021019848038626887,-0.01575350286760209,0.4367816091954023
0.019971342369278312,-0.02564751721626468,-0.012927018870947696,0.4367816091954023
0.022496076487180952,-0.017142248270950122,-0.02143036869571581,0.45977011494252873
0.022395437547326,-0.012775050200187654,-0.022926302890506668,0.4827586206896552
0.020313309325001645,-0.009950951532297414,-0.021502552171408482,0.4827586206896552
