efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,population_mad,reock_proxy_median,reock_proxy_pct_below_030,burst,burst_seed
0.012687141915101998,-0.00951681525978032,-0.015132157252008328,0.47126436781609193,55,87,0.5740427639062994,9,3415.309218712093,0.41504048477899813,0.13793103448275862,40,354826746
0.007121425012221239,-0.019468806769782243,-0.030571791429117465,0.45977011494252873,54,87,0.5740427639062995,9,3069.994095475289,0.4276123396883318,0.12643678160919541,41,1627981024
-0.0017138009871190028,-0.012988210369383246,-0.03463011162194834,0.47126436781609193,54,87,0.5740427639062996,9,3122.634009622656,0.44183266790536263,0.12643678160919541,42,1504361614
0.006643754944725122,-0.012533174812837666,-0.03078654302567324,0.4482758620689655,54,87,0.5740427639062996,9,3117.2740339903685,0.4383985882301477,0.12643678160919541,43,761338718
0.03217659369306519,-0.009081264549312462,0.015525308971551011,0.47126436781609193,56,87,0.5740427639062994,9,3341.0993633597755,0.4353907102943355,0.11494252873563218,44,145857092
0.0045479398832290975,-0.018426517331273318,-0.032634898859792115,0.45977011494252873,54,87,0.5740427639062995,9,2990.4308957613466,0.41820576438397017,0.12643678160919541,45,2084558133
0.015625896500719803,-0.013361984219382506,-0.01128735230376245,0.45977011494252873,55,87,0.5740427639062994,9,3122.634009622656,0.4353907102943355,0.10344827586206896,46,957106589
0.03702053717246486,-0.01114811258934123,0.024830978233440538,0.4482758620689655,56,87,0.5740427639062994,9,3249.67036275546,0.4275072080763801,0.12643678160919541,47,1917963002
0.0022206784505980804,-0.012325717292901661,-0.03248875647256961,0.45977011494252873,54,87,0.5740427639062995,9,2889.7693575216035,0.4522280019080022,0.11494252873563218,48,1455819991
0.004825939475783849,-0.012461178005931717,-0.03278444186877519,0.4482758620689655,54,87,0.5740427639062996,9,2766.70195948692,0.4353907102943355,0.11494252873563218,49,1671565830
0.01673913627247402,-0.01274469605967321,-0.009456636837554553,0.45977011494252873,55,87,0.5740427639062995,9,3078.904533568486,0.4241507385896115,0.10344827586206896,50,1631871623
0.004368939075773742,-0.011817108582094615,-0.034373711032872796,0.4482758620689655,54,87,0.5740427639062995,9,2960.4336028556645,0.4407719880685562,0.12643678160919541,51,417983441
0.0019049734439287864,-0.012896839531018167,-0.035540247550861326,0.45977011494252873,54,87,0.5740427639062994,9,2726.969613769659,0.41563802937126976,0.11494252873563218,52,781482251
0.002947973787431874,-0.012913346999077424,-0.03543239796144401,0.45977011494252873,54,87,0.5740427639062995,9,3134.361075628156,0.4353907102943355,0.10344827586206896,53,1002275723
0.016065439427609986,-0.01262287057764444,-0.011418596168212903,0.4482758620689655,55,87,0.5740427639062995,9,3059.0225571373303,0.4522280019080022,0.12643678160919541,54,1068999196
0.0032694206232143958,-0.008615136919130406,-0.03338347720333033,0.45977011494252873,54,87,0.5740427639062994,9,3014.819851843349,0.4275072080763801,0.10344827586206896,55,94067870
