DAUID,DGUID,GEO_NAME,population_2021
48061617,2021S051248061617,48061617,757
48061618,2021S051248061618,48061618,260
48061619,2021S051248061619,48061619,731
48061620,2021S051248061620,48061620,1159
48061621,2021S051248061621,48061621,373
48061622,2021S051248061622,48061622,1957
48061624,2021S051248061624,48061624,846
48061625,2021S051248061625,48061625,630
48061627,2021S051248061627,48061627,351
48061628,2021S051248061628,48061628,1076
48061629,2021S051248061629,48061629,463
48061630,2021S051248061630,48061630,1456
48061631,2021S051248061631,48061631,807
48061632,2021S051248061632,48061632,931
48061633,2021S051248061633,48061633,551
48061635,2021S051248061635,48061635,886
48061636,2021S051248061636,48061636,758
48061637,2021S051248061637,48061637,537
48061638,2021S051248061638,48061638,722
48061639,2021S051248061639,48061639,634
48061641,2021S051248061641,48061641,505
48061642,2021S051248061642,48061642,873
48061643,2021S051248061643,48061643,709
48061645,2021S051248061645,48061645,1568
48061648,2021S051248061648,48061648,983
48061649,2021S051248061649,48061649,1143
48061650,2021S051248061650,48061650,293
48061652,2021S051248061652,48061652,2517
48061654,2021S051248061654,48061654,266
48061655,2021S051248061655,48061655,368
48061656,2021S051248061656,48061656,1526
48061658,2021S051248061658,48061658,380
48061659,2021S051248061659,48061659,424
48061663,2021S051248061663,48061663,1264
48061664,2021S051248061664,48061664,1067
48061665,2021S051248061665,48061665,271
48061666,2021S051248061666,48061666,1128
48061667,2021S051248061667,48061667,217
48061668,2021S051248061668,48061668,803
48061669,2021S051248061669,48061669,1019
48061670,2021S051248061670,48061670,1264
48061671,2021S051248061671,48061671,1232
48061672,2021S051248061672,48061672,425
48061674,2021S051248061674,48061674,643
48061762,2021S051248061762,48061762,777
48061763,2021S051248061763,48061763,596
48061764,2021S051248061764,48061764,763
48061765,2021S051248061765,48061765,441
48061766,2021S051248061766,48061766,434
48061767,2021S051248061767,48061767,1067
48061768,2021S051248061768,48061768,567
48061769,2021S051248061769,48061769,807
48061770,2021S051248061770,48061770,1694
48061771,2021S051248061771,48061771,1062
48061772,2021S051248061772,48061772,936
48061773,2021S051248061773,48061773,822
48061774,2021S051248061774,48061774,1317
48061775,2021S051248061775,48061775,558
48061776,2021S051248061776,48061776,719
48061777,2021S051248061777,48061777,1311
48061778,2021S051248061778,48061778,356
48061779,2021S051248061779,48061779,335
48061780,2021S051248061780,48061780,981
48061781,2021S051248061781,48061781,2268
48061785,2021S051248061785,48061785,352
48061786,2021S051248061786,48061786,253
48061789,2021S051248061789,48061789,342
48061790,2021S051248061790,48061790,1416
48061792,2021S051248061792,48061792,642
48061793,2021S051248061793,48061793,674
48061795,2021S051248061795,48061795,1346
48061796,2021S051248061796,48061796,522
48061797,2021S051248061797,48061797,602
48061800,2021S051248061800,48061800,1309
48061801,2021S051248061801,48061801,405
48061802,2021S051248061802,48061802,206
48061803,2021S051248061803,48061803,1370
48061804,2021S051248061804,48061804,1126
48061805,2021S051248061805,48061805,517
48061806,2021S051248061806,48061806,562
48061807,2021S051248061807,48061807,524
48061808,2021S051248061808,48061808,1216
48061809,2021S051248061809,48061809,941
48061811,2021S051248061811,48061811,712
48061812,2021S051248061812,48061812,1598
48061814,2021S051248061814,48061814,1612
48061858,2021S051248061858,48061858,676
48061860,2021S051248061860,48061860,447
48061864,2021S051248061864,48061864,1051
48061865,2021S051248061865,48061865,1680
48061870,2021S051248061870,48061870,949
48061871,2021S051248061871,48061871,1313
48061872,2021S051248061872,48061872,216
48061873,2021S051248061873,48061873,1618
48061874,2021S051248061874,48061874,854
48061875,2021S051248061875,48061875,767
48061876,2021S051248061876,48061876,342
48061877,2021S051248061877,48061877,2216
48061878,2021S051248061878,48061878,1448
48061880,2021S051248061880,48061880,1293
48061881,2021S051248061881,48061881,1406
48061882,2021S051248061882,48061882,1243
48061883,2021S051248061883,48061883,444
48061884,2021S051248061884,48061884,1440
48061885,2021S051248061885,48061885,244
48061886,2021S051248061886,48061886,464
48061887,2021S051248061887,48061887,1024
48061888,2021S051248061888,48061888,381
48061946,2021S051248061946,48061946,1481
48061947,2021S051248061947,48061947,285
48061949,2021S051248061949,48061949,609
48061951,2021S051248061951,48061951,342
48061953,2021S051248061953,48061953,398
48061956,2021S051248061956,48061956,540
48061957,2021S051248061957,48061957,544
48061958,2021S051248061958,48061958,525
48061959,2021S051248061959,48061959,612
48061986,2021S051248061986,48061986,673
48061987,2021S051248061987,48061987,1358
48061988,2021S051248061988,48061988,1385
48061989,2021S051248061989,48061989,1109
48061990,2021S051248061990,48061990,555
48061991,2021S051248061991,48061991,386
48061992,2021S051248061992,48061992,1238
48061993,2021S051248061993,48061993,985
48061994,2021S051248061994,48061994,914
48061995,2021S051248061995,48061995,1099
48061996,2021S051248061996,48061996,690
48061997,2021S051248061997,48061997,1065
48062001,2021S051248062001,48062001,855
48062002,2021S051248062002,48062002,1136
48062003,2021S051248062003,48062003,808
48062004,2021S051248062004,48062004,1715
48062005,2021S051248062005,48062005,1047
48062006,2021S051248062006,48062006,836
48062008,2021S051248062008,48062008,1818
48062009,2021S051248062009,48062009,1088
48062010,2021S051248062010,48062010,245
48062011,2021S051248062011,48062011,357
48062026,2021S051248062026,48062026,1354
48062027,2021S051248062027,48062027,297
48062028,2021S051248062028,48062028,267
48062029,2021S051248062029,48062029,325
48062030,2021S051248062030,48062030,1361
48062031,2021S051248062031,48062031,1428
48062067,2021S051248062067,48062067,562
48062068,2021S051248062068,48062068,1275
48062069,2021S051248062069,48062069,1220
48062070,2021S051248062070,48062070,422
48062071,2021S051248062071,48062071,351
48062072,2021S051248062072,48062072,1396
48062074,2021S051248062074,48062074,420
48062076,2021S051248062076,48062076,314
48062077,2021S051248062077,48062077,646
48062078,2021S051248062078,48062078,659
48062080,2021S051248062080,48062080,1021
48062119,2021S051248062119,48062119,917
48062120,2021S051248062120,48062120,652
48062121,2021S051248062121,48062121,220
48062122,2021S051248062122,48062122,585
48062123,2021S051248062123,48062123,1225
48062124,2021S051248062124,48062124,243
48062125,2021S051248062125,48062125,406
48062126,2021S051248062126,48062126,580
48062127,2021S051248062127,48062127,482
48062128,2021S051248062128,48062128,583
48062130,2021S051248062130,48062130,667
48062131,2021S051248062131,48062131,659
48062134,2021S051248062134,48062134,461
48062135,2021S051248062135,48062135,547
48062136,2021S051248062136,48062136,1012
48062138,2021S051248062138,48062138,944
48062139,2021S051248062139,48062139,707
48062140,2021S051248062140,48062140,480
48062141,2021S051248062141,48062141,1584
48062142,2021S051248062142,48062142,2142
48062143,2021S051248062143,48062143,1841
48062144,2021S051248062144,48062144,1310
48062145,2021S051248062145,48062145,821
48062146,2021S051248062146,48062146,670
48062147,2021S051248062147,48062147,971
48062148,2021S051248062148,48062148,1167
48062149,2021S051248062149,48062149,914
48062150,2021S051248062150,48062150,536
48062151,2021S051248062151,48062151,975
48062152,2021S051248062152,48062152,1234
48062153,2021S051248062153,48062153,587
48062154,2021S051248062154,48062154,1865
48062155,2021S051248062155,48062155,1145
48062156,2021S051248062156,48062156,1265
48062157,2021S051248062157,48062157,1263
48062158,2021S051248062158,48062158,115
48062159,2021S051248062159,48062159,966
48062160,2021S051248062160,48062160,953
48062161,2021S051248062161,48062161,801
48062162,2021S051248062162,48062162,901
48062163,2021S051248062163,48062163,697
48062164,2021S051248062164,48062164,561
48062165,2021S051248062165,48062165,675
48062167,2021S051248062167,48062167,865
48062168,2021S051248062168,48062168,890
48062169,2021S051248062169,48062169,640
48062175,2021S051248062175,48062175,357
48062176,2021S051248062176,48062176,452
48062177,2021S051248062177,48062177,629
48062178,2021S051248062178,48062178,1012
48062180,2021S051248062180,48062180,1813
48062182,2021S051248062182,48062182,815
48062183,2021S051248062183,48062183,791
48062184,2021S051248062184,48062184,564
48062185,2021S051248062185,48062185,364
48062186,2021S051248062186,48062186,888
48062187,2021S051248062187,48062187,752
48062188,2021S051248062188,48062188,541
48062189,2021S051248062189,48062189,1003
48062190,2021S051248062190,48062190,741
48062191,2021S051248062191,48062191,981
48062192,2021S051248062192,48062192,477
48062193,2021S051248062193,48062193,942
48062196,2021S051248062196,48062196,1386
48062197,2021S051248062197,48062197,1016
48062198,2021S051248062198,48062198,654
48062199,2021S051248062199,48062199,1003
48062201,2021S051248062201,48062201,998
48062202,2021S051248062202,48062202,625
48062203,2021S051248062203,48062203,483
48062204,2021S051248062204,48062204,397
48062205,2021S051248062205,48062205,1001
48062206,2021S051248062206,48062206,543
48062207,2021S051248062207,48062207,620
48062208,2021S051248062208,48062208,537
48062209,2021S051248062209,48062209,694
48062210,2021S051248062210,48062210,820
48062211,2021S051248062211,48062211,761
48062212,2021S051248062212,48062212,614
48062213,2021S051248062213,48062213,895
48062214,2021S051248062214,48062214,823
48062215,2021S051248062215,48062215,1006
48062216,2021S051248062216,48062216,689
48062217,2021S051248062217,48062217,419
48062218,2021S051248062218,48062218,863
48062219,2021S051248062219,48062219,825
48062220,2021S051248062220,48062220,641
48062221,2021S051248062221,48062221,1180
48062222,2021S051248062222,48062222,1234
48062224,2021S051248062224,48062224,1555
48062225,2021S051248062225,48062225,1008
48062226,2021S051248062226,48062226,611
48062227,2021S051248062227,48062227,625
48062228,2021S051248062228,48062228,772
48062229,2021S051248062229,48062229,544
48062230,2021S051248062230,48062230,756
48062231,2021S051248062231,48062231,1083
48062232,2021S051248062232,48062232,568
48062233,2021S051248062233,48062233,731
48062234,2021S051248062234,48062234,933
48062235,2021S051248062235,48062235,436
48062236,2021S051248062236,48062236,604
48062237,2021S051248062237,48062237,379
48062238,2021S051248062238,48062238,636
48062239,2021S051248062239,48062239,349
48062240,2021S051248062240,48062240,764
48062241,2021S051248062241,48062241,1758
48062242,2021S051248062242,48062242,2215
48062243,2021S051248062243,48062243,529
48062244,2021S051248062244,48062244,464
48062246,2021S051248062246,48062246,258
48062247,2021S051248062247,48062247,1599
48062248,2021S051248062248,48062248,1765
48062250,2021S051248062250,48062250,608
48062252,2021S051248062252,48062252,1488
48062254,2021S051248062254,48062254,1356
48062256,2021S051248062256,48062256,1018
48062258,2021S051248062258,48062258,557
48062259,2021S051248062259,48062259,907
48062260,2021S051248062260,48062260,834
48062261,2021S051248062261,48062261,565
48062262,2021S051248062262,48062262,1147
48062263,2021S051248062263,48062263,304
48062265,2021S051248062265,48062265,872
48062268,2021S051248062268,48062268,816
48062269,2021S051248062269,48062269,922
48062271,2021S051248062271,48062271,967
48062273,2021S051248062273,48062273,1371
48062275,2021S051248062275,48062275,653
48062276,2021S051248062276,48062276,1331
48062277,2021S051248062277,48062277,910
48062278,2021S051248062278,48062278,855
48062279,2021S051248062279,48062279,1292
48062280,2021S051248062280,48062280,1322
48062281,2021S051248062281,48062281,522
48062282,2021S051248062282,48062282,1062
48062283,2021S051248062283,48062283,1004
48062287,2021S051248062287,48062287,538
48062288,2021S051248062288,48062288,1550
48062290,2021S051248062290,48062290,1299
48062293,2021S051248062293,48062293,856
48062294,2021S051248062294,48062294,914
48062295,2021S051248062295,48062295,1686
48062296,2021S051248062296,48062296,1390
48062297,2021S051248062297,48062297,2629
48062300,2021S051248062300,48062300,3857
48062301,2021S051248062301,48062301,1089
48062302,2021S051248062302,48062302,1625
48062305,2021S051248062305,48062305,778
48062306,2021S051248062306,48062306,384
48062307,2021S051248062307,48062307,917
48062308,2021S051248062308,48062308,754
48062309,2021S051248062309,48062309,623
48062310,2021S051248062310,48062310,544
48062311,2021S051248062311,48062311,389
48062312,2021S051248062312,48062312,968
48062313,2021S051248062313,48062313,539
48062314,2021S051248062314,48062314,571
48062315,2021S051248062315,48062315,646
48062316,2021S051248062316,48062316,777
48062317,2021S051248062317,48062317,2271
48062318,2021S051248062318,48062318,685
48062319,2021S051248062319,48062319,449
48062324,2021S051248062324,48062324,867
48062325,2021S051248062325,48062325,990
48062326,2021S051248062326,48062326,500
48062327,2021S051248062327,48062327,1228
48062328,2021S051248062328,48062328,2186
48062329,2021S051248062329,48062329,1475
48062330,2021S051248062330,48062330,1015
48062334,2021S051248062334,48062334,443
48062335,2021S051248062335,48062335,307
48062336,2021S051248062336,48062336,401
48062337,2021S051248062337,48062337,585
48062338,2021S051248062338,48062338,898
48062339,2021S051248062339,48062339,1282
48062340,2021S051248062340,48062340,835
48062344,2021S051248062344,48062344,608
48062345,2021S051248062345,48062345,949
48062346,2021S051248062346,48062346,2285
48062347,2021S051248062347,48062347,1259
48062353,2021S051248062353,48062353,383
48062354,2021S051248062354,48062354,492
48062355,2021S051248062355,48062355,2286
48062356,2021S051248062356,48062356,1082
48062358,2021S051248062358,48062358,1371
48062360,2021S051248062360,48062360,935
48062363,2021S051248062363,48062363,1225
48062364,2021S051248062364,48062364,772
48062367,2021S051248062367,48062367,1017
48062368,2021S051248062368,48062368,375
48062370,2021S051248062370,48062370,341
48062371,2021S051248062371,48062371,1106
