OBJECTID,VA_NUMBER,parent_ed_2019,va_ndp,va_ucp,va_other,ed_2026_maj,ed_2026_min
1669,034,Grande Prairie-Wapiti,40.8,126.0,6.2,Grande Prairie-Wapiti,Grande Prairie-Wapiti
1670,052,Calgary-South East,118.25,170.5,3.75,Calgary-South East,Calgary-South East
1671,027,Calgary-Cross,56.0,72.25,6.5,Calgary-Cross,Calgary-Cross
1672,069,Calgary-Mountain View,123.0,71.5,4.0,Calgary-Mountain View,Calgary-Mountainview
1673,008,Calgary-Beddington,121.0,118.6,7.6,Calgary-Beddington,Calgary-Beddington
1674,047,Livingstone-Macleod,30.125,113.125,8.0,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
1675,025,Calgary-South East,56.4,88.6,3.4,Calgary-South East,Calgary-South East
1676,001,Edmonton-Gold Bar,130.0,138.5,17.5,Edmonton-Gold Bar,Edmonton-Gold Bar
1677,037,Innisfail-Sylvan Lake,37.3,128.9,5.25,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
1678,066,Rimbey-Rocky Mountain House-Sundre,24.7,115.6,30.5,Mountain View-Kneehill,Rocky Mountain House-Banff Park
1679,002,Calgary-North East,104.5,123.125,0.0,Calgary-Nose Creek,Calgary-Beddington
1680,007,Edmonton-Manning,96.75,72.5,5.5,Edmonton-Manning,Edmonton-Manning
1681,044,Grande Prairie,52.5,161.75,9.5,Grande Prairie,Grande Prairie
1682,012,Edmonton-City Centre,45.8,20.3,2.4,Edmonton-City Centre,Edmonton-City Centre
1683,041,Lethbridge-West,113.4,120.6,6.8,Lethbridge-West,Lethbridge-Fort Macleod-Crowsnest Pass
1684,024,Airdrie-East,53.7,103.0,5.4,Airdrie-East,Airdrie-East
1685,023,Airdrie-East,53.7,103.0,5.4,Airdrie-East,Airdrie-East
1686,025,Fort McMurray-Lac La Biche,21.0,213.0,7.0,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
1687,005,Calgary-Mountain View,115.5,88.0,7.0,Calgary-Mountain View,Calgary-Mountainview
1688,034,Calgary-Falconridge,91.75,70.25,9.0,Calgary-Falconridge-Conrich,Calgary-Falconridge
1689,012,Edmonton-Mill Woods,130.0,93.75,0.0,Edmonton-Mill Woods,Edmonton-Mill Woods
1690,025,Calgary-Falconridge,92.8,73.6,7.2,Calgary-Falconridge-Conrich,Calgary-Falconridge
1691,003,Brooks-Medicine Hat,20.0,116.0,14.5,Medicine Hat-Brooks,Medicine Hat-Brooks
1692,033,Drayton Valley-Devon,63.44444444444444,111.22222222222223,8.777777777777779,Leduc-Devon,Leduc
1693,006,Calgary-North East,104.5,123.125,0.0,Calgary-Nose Creek,Calgary-Beddington
1694,027,Maskwacis-Wetaskiwin,66.0,128.75,7.0,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
1695,012,Calgary-North East,66.125,59.25,0.0,Calgary-Nose Creek,Calgary-Airdrie
1696,013,Fort Saskatchewan-Vegreville,38.0,133.0,11.0,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
1697,033,Cardston-Siksika,43.0,224.0,13.0,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
1698,006,Calgary-North West,79.25,102.75,10.25,Calgary-North West,Calgary-North West-Bearspaw
1699,053,Chestermere-Strathmore,49.166666666666664,81.5,1.6666666666666667,Chestermere-Strathmore,Calgary-Peigan-Chestermere
1700,043,Grande Prairie-Wapiti,40.8,126.0,6.2,Grande Prairie-Wapiti,Grande Prairie-Wapiti
1701,072,Airdrie-Cochrane,59.625,100.0,3.875,Airdrie-West,Calgary-Airdrie
1702,038,Morinville-St. Albert,122.0,115.8,8.0,St. Albert,St Albert-Sturgeon
1703,039,Morinville-St. Albert,122.0,115.8,8.0,St. Albert,St Albert-Sturgeon
1704,026,Leduc-Beaumont,54.0,100.4,5.2,Leduc-Devon,Leduc
1705,031,Drumheller-Stettler,23.75,203.75,10.25,Drumheller-Stettler,Drumheller-Stettler
1706,027,Edmonton-McClung,70.6,50.8,6.0,Edmonton-McClung,Edmonton-McClung
1707,038,Calgary-West,71.2,131.0,3.2,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
1708,044,Chestermere-Strathmore,50.8,94.2,3.8,Chestermere-Strathmore,Chestermere-Strathmore
1709,010,Morinville-St. Albert,86.85714285714286,143.57142857142858,6.285714285714286,St. Albert-Sturgeon,St Albert-Sturgeon
1710,019,Calgary-Bow,88.375,120.875,4.0,Calgary-Bow,Calgary-Bow-Springbank
1711,021,Camrose,78.75,116.25,23.5,Camrose,Camrose
1712,043,Banff-Kananaskis,95.33333333333333,42.666666666666664,5.0,Canmore-Banff,Canmore-Kananaskis
1713,017,Edmonton-Whitemud,117.66666666666667,87.5,8.166666666666666,Edmonton-Whitemud,Edmonton-Whitemud
1714,033,Lac Ste. Anne-Parkland,45.5,115.25,11.25,Spruce Grove,Lac Ste Anne-Parkland
1715,007,Strathcona-Sherwood Park,115.75,202.5,11.75,Strathcona-Sherwood Park,Sherwood Park-Strathcona
1716,007,Calgary-Elbow,85.66666666666667,88.33333333333333,17.333333333333332,Calgary-Glenmore-Tsuut'ina,Calgary-West-Tsuut'ina
1717,008,Calgary-Cross,64.25,108.5,8.5,Calgary-East,Calgary-Cross
1718,025,Fort McMurray-Wood Buffalo,28.0,121.8,24.6,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
1719,038,Calgary-Klein,87.0,107.83333333333333,6.166666666666667,Calgary-Klein,Calgary-East
1720,053,Leduc-Beaumont,76.8,128.0,11.4,Leduc-Devon,Leduc
1721,042,Grande Prairie-Wapiti,29.166666666666668,69.83333333333333,5.5,Grande Prairie-Wapiti,Grande Prairie-Wapiti
1722,012,Edmonton-Beverly-Clareview,118.0,113.66666666666667,11.0,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
1723,047,Lacombe-Ponoka,43.333333333333336,189.0,21.666666666666668,Drumheller-Stettler,Red Deer-Blackfalds
1724,004,Edmonton-City Centre,74.8,42.0,3.2,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
1725,046,Innisfail-Sylvan Lake,37.3,128.9,5.25,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
1726,021,Bonnyville-Cold Lake-St. Paul,49.0,47.0,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
1727,038,Calgary-Shaw,87.28571428571429,153.28571428571428,2.857142857142857,Calgary-Shaw,Calgary-South
1728,024,Calgary-North,78.2,102.4,0.0,Calgary-North,Calgary-North
1729,040,Drayton Valley-Devon,63.44444444444444,111.22222222222223,8.777777777777779,Leduc-Devon,Edmonton-Enoch-Devon
1730,026,Calgary-Peigan,110.6,125.0,9.0,Calgary-McKenzie,Calgary-Peigan-Chestermere
1731,032,Edmonton-South West,89.25,84.125,2.0,Edmonton-Enoch,Edmonton-Enoch-Devon
1732,033,Banff-Kananaskis,59.0,36.5,3.5,Canmore-Banff,Canmore-Kananaskis
1733,008,Fort McMurray-Wood Buffalo,38.75,121.0,19.0,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
1734,055,Lac Ste. Anne-Parkland,61.0,164.0,7.0,Spruce Grove,Edmonton-Spruce Grove
1735,020,Drumheller-Stettler,20.0,185.33333333333334,5.666666666666667,Drumheller-Stettler,Drumheller-Stettler
1736,065,Calgary-Buffalo,64.0,62.333333333333336,5.0,Calgary-Buffalo,Calgary-Buffalo
1737,009,Fort Saskatchewan-Vegreville,39.666666666666664,95.66666666666667,5.666666666666667,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
1738,003,Edmonton-Beverly-Clareview,104.33333333333333,79.33333333333333,7.333333333333333,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
1739,035,Edmonton-Glenora,117.5,66.5,3.5,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
1740,009,Strathcona-Sherwood Park,96.6,188.8,7.6,Strathcona-Sherwood Park,Sherwood Park-Strathcona
1741,032,Edmonton-Meadows,100.25,65.0,2.0,Edmonton-Meadows,Edmonton-Meadows
1742,033,Taber-Warner,39.833333333333336,123.0,17.333333333333332,Livingstone-Macleod,Lethbridge-Taber-Warner
1743,022,Edmonton-Whitemud,97.66666666666667,93.0,4.333333333333333,Edmonton-Whitemud,Edmonton-Whitemud
1744,010,Banff-Kananaskis,85.25,181.5,2.25,Canmore-Banff,Calgary-Nolan Hill-Cochrane
1745,013,Edmonton-Manning,89.66666666666667,70.83333333333333,1.6666666666666667,Edmonton-Manning,Edmonton-Manning
1746,004,Drayton Valley-Devon,68.0,233.33333333333334,20.0,Leduc-Devon,Stony Plain-Drayton Valley
1747,018,Calgary-Bow,88.375,120.875,4.0,Calgary-Bow,Calgary-Bow-Springbank
1748,052,Edmonton-West Henday,99.4,83.8,6.4,Edmonton-Enoch,Edmonton-West Henday
1749,009,Calgary-Cross,76.0,106.25,8.5,Calgary-East,Calgary-Cross
1750,058,Edmonton-Manning,134.25,95.25,6.5,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
1751,052,Calgary-Acadia,53.0,31.5,5.0,Calgary-Confluence,Calgary-Elbow
1752,005,Edmonton-Meadows,100.25,65.0,2.0,Edmonton-Mill Woods,Edmonton-Mill Woods
1753,065,Airdrie-Cochrane,69.14285714285714,114.85714285714286,8.0,Airdrie-West,Calgary-Foothills-Airdrie West
1754,016,Edmonton-Manning,113.0,62.6,2.8,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
1755,011,Edmonton-West Henday,120.0,62.333333333333336,37.0,Edmonton-West Henday,Edmonton-West Henday
1756,062,Lethbridge-East,64.66666666666667,102.33333333333333,4.0,Lethbridge-East,Lethbridge-Taber-Warner
1757,026,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
1758,051,Calgary-Buffalo,67.77777777777777,58.333333333333336,3.7777777777777777,Calgary-Buffalo,Calgary-Buffalo
1759,027,Calgary-Hays,93.5,127.66666666666667,6.166666666666667,Calgary-Hays,Calgary-Hays
1760,037,Calgary-Edgemont,65.0,87.0,4.25,Calgary-Edgemont,Calgary-Edgemont
1761,005,Banff-Kananaskis,79.5,296.0,13.0,Okotoks-Diamond Valley,Calgary-De Winton
1762,002,Cypress-Medicine Hat,136.4,135.0,7.6,Medicine Hat-Cypress,Medicine Hat-Cypress
1763,008,Calgary-Bhullar-McCall,92.0,64.0,0.0,Calgary-Bhullar-McCall,Calgary-McCall-Bhullar
1764,002,Livingstone-Macleod,9.5,1.0,1.5,Canmore-Banff,Canmore-Kananaskis
1765,003,Livingstone-Macleod,9.5,1.0,1.5,Canmore-Banff,Canmore-Kananaskis
1766,035,Peace River,2.0,31.0,2.0,Peace River,Peace River
1767,007,Edmonton-Mill Woods,178.66666666666666,108.33333333333333,0.0,Edmonton-Mill Woods,Edmonton-Mill Woods
1768,015,Grande Prairie,74.33333333333333,144.0,8.0,Grande Prairie,Grande Prairie
1769,033,Edmonton-Castle Downs,91.66666666666667,81.66666666666667,5.666666666666667,Edmonton-Castle Downs,Edmonton-Castledowns
1770,038,Edmonton-Castle Downs,91.66666666666667,81.66666666666667,5.666666666666667,Edmonton-Castle Downs,Edmonton-Castledowns
1771,052,Drumheller-Stettler,55.857142857142854,163.28571428571428,9.571428571428571,Drumheller-Stettler,Drumheller-Stettler
1772,009,Edmonton-Mill Woods,130.0,93.75,0.0,Edmonton-Mill Woods,Edmonton-Mill Woods
1773,033,Chestermere-Strathmore,52.4,100.2,2.2,Chestermere-Strathmore,Chestermere-Strathmore
1774,033,Calgary-Lougheed,52.666666666666664,82.5,4.666666666666667,Calgary-Fish Creek,Calgary-Lougheed
1775,004,Lethbridge-East,97.4,131.9,5.5,Lethbridge-East,Lethbridge-Little Bow
1776,025,Calgary-Bhullar-McCall,105.2,84.6,0.0,Calgary-Bhullar-McCall,Calgary-McCall-Bhullar
1777,042,Calgary-South East,76.83333333333333,113.83333333333333,4.5,Calgary-South East,Calgary-South East
1778,040,Edmonton-Rutherford,119.625,76.75,5.0,Edmonton-Rutherford,Edmonton-Rutherford
1779,015,Edmonton-South,105.66666666666667,71.66666666666667,4.5,Edmonton-Rutherford,Edmonton-Rutherford
1780,019,Airdrie-East,81.25,131.75,6.5,Airdrie-West,Airdrie-East
1781,028,Central Peace-Notley,38.0,186.0,4.0,Central Peace-Notley,Central Peace-Notley
1782,019,Airdrie-Cochrane,69.2,112.26666666666667,7.066666666666666,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
1783,025,Calgary-Edgemont,117.25,120.5,10.75,Calgary-Edgemont,Calgary-Edgemont
1784,028,Peace River,0.5,26.5,1.0,Peace River,Peace River
1785,006,Sherwood Park,158.0,132.0,17.333333333333332,Sherwood Park,Sherwood Park
1786,066,Edmonton-City Centre,231.0,45.0,4.0,Edmonton-City Centre,Edmonton-City Centre
1787,034,Calgary-Bow,115.5,154.5,7.0,Calgary-Bow,Calgary-Bow-Springbank
1788,035,Calgary-Bow,115.5,154.5,7.0,Calgary-Bow,Calgary-Bow-Springbank
1789,045,Sherwood Park,152.5,143.75,19.5,Sherwood Park,Sherwood Park
1790,024,Calgary-Mountain View,91.8,65.2,3.2,Calgary-Mountain View,Calgary-Mountainview
1791,047,Edmonton-South West,70.42857142857143,50.0,1.7142857142857142,Edmonton-Windermere,Edmonton-Windermere
1792,014,Edmonton-City Centre,45.8,20.3,2.4,Edmonton-City Centre,Edmonton-City Centre
1793,013,Calgary-Fish Creek,111.5,164.16666666666666,5.833333333333333,Calgary-Fish Creek,Calgary-Fish Creek
1794,035,Calgary-East,65.875,63.25,4.75,Calgary-East,Calgary-Cross
1795,058,Lac Ste. Anne-Parkland,51.0,131.0,8.0,Spruce Grove,Edmonton-Spruce Grove
1796,046,Calgary-Edgemont,61.888888888888886,77.55555555555556,4.777777777777778,Calgary-Beddington,Calgary-Edgemont
1797,044,Edmonton-Rutherford,119.625,76.75,5.0,Edmonton-Rutherford,Edmonton-Rutherford
1798,025,Maskwacis-Wetaskiwin,66.0,128.75,7.0,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
1799,015,Maskwacis-Wetaskiwin,51.2,126.2,8.2,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
1800,008,Calgary-Foothills,62.75,91.25,3.0,Calgary-Edgemont,Calgary-Edgemont
1801,070,Fort Saskatchewan-Vegreville,58.42857142857143,91.85714285714286,7.142857142857143,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
1802,054,West Yellowhead,16.5,128.5,0.0,West Yellowhead,West Yellowhead
1803,059,Calgary-Buffalo,67.77777777777777,58.333333333333336,3.7777777777777777,Calgary-Buffalo,Calgary-Buffalo
1804,029,Calgary-Currie,99.2,57.4,9.2,Calgary-Currie,Calgary-Currie
1805,043,Calgary-Fish Creek,94.5,138.0,7.25,Calgary-Fish Creek,Calgary-Fish Creek
1806,017,Bonnyville-Cold Lake-St. Paul,33.0,8.0,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
1807,043,Calgary-Peigan,113.28571428571429,151.14285714285714,7.142857142857143,Calgary-Confluence,Calgary-East
1808,003,Calgary-Foothills,86.33333333333333,103.0,7.333333333333333,Calgary-Edgemont,Calgary-Edgemont
1809,023,Edmonton-Manning,88.0,70.66666666666667,2.3333333333333335,Edmonton-Manning,Edmonton-Manning
1810,016,Calgary-East,41.625,60.5,7.0,Calgary-Confluence,Calgary-East
1811,023,Calgary-East,43.125,61.75,5.125,Calgary-Confluence,Calgary-East
1812,017,Fort McMurray-Wood Buffalo,39.6,101.4,19.2,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
1813,060,Fort Saskatchewan-Vegreville,58.42857142857143,91.85714285714286,7.142857142857143,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
1814,018,Lac Ste. Anne-Parkland,65.0,153.0,18.0,Stony Plain-Drayton Valley,Lac Ste Anne-Parkland
1815,018,Edmonton-Ellerslie,115.2,76.6,2.4,Edmonton-Ellerslie,Edmonton-Ellerslie
1816,040,Calgary-Klein,87.0,107.83333333333333,6.166666666666667,Calgary-Klein,Calgary-East
1817,027,Drayton Valley-Devon,24.0,212.0,13.0,Stony Plain-Drayton Valley,Lac Ste Anne-Parkland
1818,046,Rimbey-Rocky Mountain House-Sundre,19.75,142.0,56.5,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
1819,053,Edmonton-Manning,76.5,53.0,1.625,Edmonton-Manning,Edmonton-Manning
1820,004,Vermilion-Lloydminster-Wainwright,22.0,160.0,16.5,Lloydminster-Wainwright,Lloydminster-Wainwright
1821,055,Camrose,26.0,132.0,16.2,Camrose,Camrose
1822,025,Calgary-Mountain View,80.5,36.666666666666664,1.8333333333333333,Calgary-Mountain View,Calgary-Mountainview
1823,040,Airdrie-East,53.7,103.0,5.4,Airdrie-East,Airdrie-East
1824,023,Livingstone-Macleod,40.77777777777778,118.16666666666667,10.38888888888889,High River-Vulcan-Siksika,Highwood
1825,005,Edmonton-South,113.71428571428571,98.71428571428571,2.5714285714285716,Edmonton-Whitemud,Edmonton-Whitemud
1826,017,Calgary-Lougheed,85.8,117.0,6.8,Calgary-Lougheed,Calgary-Lougheed
1827,007,Bonnyville-Cold Lake-St. Paul,31.0,158.33333333333334,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
1828,007,Edmonton-West Henday,134.25,91.5,8.0,Edmonton-West Henday,Edmonton-West Henday
1829,043,Edmonton-City Centre,91.875,29.625,3.875,Edmonton-City Centre,Edmonton-City Centre
1830,039,Red Deer-South,104.5,146.25,8.75,Red Deer-South,Red Deer-Blackfalds
1831,038,Red Deer-South,104.5,146.25,8.75,Red Deer-South,Red Deer-Blackfalds
1832,037,Red Deer-South,104.5,146.25,8.75,Red Deer-South,Red Deer-Blackfalds
1833,030,Calgary-South East,68.33333333333333,109.66666666666667,3.8333333333333335,Calgary-South East,Calgary-South East
1834,051,Edmonton-West Henday,99.4,83.8,6.4,Edmonton-Enoch,Edmonton-West Henday
1835,035,Edmonton-Strathcona,157.0,49.75,4.75,Edmonton-Strathcona,Edmonton-Strathcona
1836,003,Calgary-Klein,144.33333333333334,125.33333333333333,6.666666666666667,Calgary-Klein,Calgary-Klein
1837,020,Edmonton-Beverly-Clareview,77.66666666666667,45.166666666666664,5.833333333333333,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
1838,001,Calgary-North,78.5,88.16666666666667,0.0,Calgary-North,Calgary-North
1839,032,Calgary-Falconridge,69.5,55.75,6.5,Calgary-Falconridge-Conrich,Calgary-Falconridge
1840,012,Edmonton-Manning,89.66666666666667,70.83333333333333,1.6666666666666667,Edmonton-Manning,Edmonton-Manning
1841,023,Athabasca-Barrhead-Westlock,56.166666666666664,148.0,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
1842,035,Vermilion-Lloydminster-Wainwright,37.833333333333336,138.5,19.0,Lloydminster-Wainwright,Lloydminster-Wainwright
1843,038,Calgary-Bow,115.5,154.5,7.0,Calgary-Bow,Calgary-Bow-Springbank
1844,030,Calgary-Peigan,100.66666666666667,129.5,6.166666666666667,Calgary-McKenzie,Calgary-Peigan-Chestermere
1845,044,Calgary-Hays,92.5,117.0,6.166666666666667,Calgary-Hays,Calgary-Hays
1846,009,Edmonton-Highlands-Norwood,100.6,36.2,7.0,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
1847,008,Bonnyville-Cold Lake-St. Paul,31.0,158.33333333333334,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
1848,039,Calgary-Shaw,87.28571428571429,153.28571428571428,2.857142857142857,Calgary-Shaw,Calgary-South
1849,035,Calgary-Shaw,87.28571428571429,153.28571428571428,2.857142857142857,Calgary-Shaw,Calgary-South
1850,053,Brooks-Medicine Hat,55.166666666666664,75.83333333333333,5.333333333333333,Medicine Hat-Brooks,Medicine Hat-Brooks
1851,054,Drayton Valley-Devon,63.0,144.0,8.0,Spruce Grove,Edmonton-Spruce Grove
1852,027,Chestermere-Strathmore,47.75,145.25,9.0,Chestermere-Strathmore,Chestermere-Strathmore
1853,004,Edmonton-West Henday,84.75,66.0,8.75,Edmonton-North West,Edmonton-North West
1854,001,Edmonton-West Henday,84.75,66.0,8.75,Edmonton-North West,Edmonton-North West
1855,012,Calgary-South East,61.5,126.25,4.75,Calgary-McKenzie,Calgary-South
1856,038,Edmonton-Riverview,159.0,48.666666666666664,8.666666666666666,Edmonton-Strathcona,Edmonton-Strathcona
1857,042,Grande Prairie,52.5,161.75,9.5,Grande Prairie,Grande Prairie
1858,056,Innisfail-Sylvan Lake,37.3,128.9,5.25,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
1859,058,Highwood,56.40909090909091,125.81818181818181,4.954545454545454,Okotoks-Diamond Valley,Highwood
1860,033,Peace River,2.0,31.0,2.0,Peace River,Peace River
1861,037,West Yellowhead,31.692307692307693,139.69230769230768,0.0,West Yellowhead,West Yellowhead
1862,056,Spruce Grove-Stony Plain,71.5,114.0,5.833333333333333,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
1863,015,Lethbridge-East,71.375,88.625,4.875,Lethbridge-East,Lethbridge-Little Bow
1864,052,Banff-Kananaskis,57.0,224.0,8.0,Canmore-Banff,Rocky Mountain House-Banff Park
1865,043,Edmonton-Decore,76.8,65.8,8.0,Edmonton-Decore,Edmonton-Decore
1866,045,Bonnyville-Cold Lake-St. Paul,27.615384615384617,144.15384615384616,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
1867,052,Red Deer-South,99.0,167.4,5.4,Red Deer-South,Red Deer-Innisfail
1868,046,Edmonton-South West,106.66666666666667,98.0,3.6666666666666665,Edmonton-Windermere,Edmonton-Windermere
1869,040,Highwood,51.1578947368421,115.84210526315789,4.368421052631579,Okotoks-Diamond Valley,Highwood
1870,028,Rimbey-Rocky Mountain House-Sundre,21.9,129.2,26.8,Lacombe-Clearwater,Rocky Mountain House-Banff Park
1871,032,Cardston-Siksika,33.0,209.0,10.0,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
1872,052,Edmonton-City Centre,105.5,31.333333333333332,5.666666666666667,Edmonton-City Centre,Edmonton-City Centre
1873,006,Edmonton-Ellerslie,125.2,90.8,3.6,Edmonton-Ellerslie,Edmonton-Ellerslie
1874,016,Edmonton-City Centre,79.44444444444444,26.77777777777778,3.6666666666666665,Edmonton-City Centre,Edmonton-City Centre
1875,051,Edmonton-Meadows,78.8,56.4,3.2,Edmonton-Meadows,Edmonton-Meadows
1876,042,Calgary-North West,82.0,93.42857142857143,8.571428571428571,Calgary-North West,Calgary-North West-Bearspaw
1877,044,Calgary-Buffalo,114.25,81.25,6.0,Calgary-Buffalo,Calgary-Buffalo
1878,018,Calgary-East,41.625,60.5,7.0,Calgary-Confluence,Calgary-East
1879,047,Red Deer-North,121.0,182.0,7.5,Red Deer-North,Red Deer-Blackfalds
1880,035,Calgary-Beddington,80.0,95.66666666666667,9.333333333333334,Calgary-Beddington,Calgary-Beddington
1881,058,Calgary-Mountain View,123.0,71.5,4.0,Calgary-Mountain View,Calgary-Mountainview
1882,057,Calgary-Mountain View,123.0,71.5,4.0,Calgary-Mountain View,Calgary-Mountainview
1883,022,Fort Saskatchewan-Vegreville,51.0,130.0,19.666666666666668,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
1884,020,Fort Saskatchewan-Vegreville,51.0,130.0,19.666666666666668,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
1885,023,Strathcona-Sherwood Park,91.25,166.5,10.75,Strathcona-Sherwood Park,Sherwood Park-Strathcona
1886,029,Peace River,3.0,1.0,0.0,Peace River,Peace River
1887,039,Airdrie-East,60.333333333333336,112.0,8.666666666666666,Airdrie-East,Airdrie-East
1888,052,Rimbey-Rocky Mountain House-Sundre,15.125,138.0,36.875,Lacombe-Clearwater,Rocky Mountain House-Banff Park
1889,018,Edmonton-Highlands-Norwood,114.0,36.75,6.25,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
1890,033,Edmonton-Highlands-Norwood,109.66666666666667,43.666666666666664,5.0,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
1891,045,Calgary-Currie,125.2,121.0,15.2,Calgary-Currie,Calgary-Currie
1892,050,Camrose,17.4,104.0,16.6,Camrose,Camrose
1893,025,Calgary-Fish Creek,128.2,141.4,6.6,Calgary-Fish Creek,Calgary-Fish Creek
1894,023,Edmonton-Decore,86.2,77.0,12.8,Edmonton-Decore,Edmonton-Decore
1895,003,Cypress-Medicine Hat,136.4,135.0,7.6,Medicine Hat-Cypress,Medicine Hat-Cypress
1896,009,Cypress-Medicine Hat,136.4,135.0,7.6,Medicine Hat-Cypress,Medicine Hat-Cypress
1897,059,Innisfail-Sylvan Lake,38.25,159.25,6.0,Sylvan Lake-Innisfail,Red Deer-Lacombe
1898,022,Calgary-Mountain View,121.25,65.75,5.0,Calgary-Mountain View,Calgary-Mountainview
1899,058,Calgary-East,59.42857142857143,58.714285714285715,5.571428571428571,Calgary-East,Calgary-East
