csd_anchoring,chain
0.17935192162773173,0
0.18017338861666038,0
0.17996987951807228,0
0.17996987951807228,0
0.17996987951807228,0
0.17928436911487758,0
0.18082706766917292,0
0.18096313017306245,0
0.1803524559430071,0
0.17981308411214952,0
0.17988032909498877,0
