ed_2019,sheet_num,poll_letter,poll_name,ballot_type,ndp_votes,ucp_votes,other_votes,valid_votes,voting_areas,lat,lon,ed_2026_majority,ed_2026_minority
Fort McMurray-Lac La Biche,60,I,Owl River Community Hall,Election Day,18,129,2,149,"029,038",,,,
Fort McMurray-Lac La Biche,60,J,Bold Centre,Election Day,200,522,8,730,"034,035,036,037,040,041",,,,
Fort McMurray-Lac La Biche,60,K,Father Beauregard School,Election Day,122,437,11,570,"016,017,018",,,,
Fort McMurray-Lac La Biche,60,L,Shell Place,Election Day,196,481,16,693,"010,011,012,013,014,015",,,,
Fort McMurray-Lac La Biche,60,M,Frank Lacroix Arena,Election Day,63,276,8,347,"019,020",,,,
Fort McMurray-Lac La Biche,60,N,Vista Ridge,Election Day,21,213,7,241,025,,,,
Fort McMurray-Lac La Biche,60,O,Royal Canadian Legion Br. 165,Election Day,18,65,3,86,023,,,,
Fort McMurray-Lac La Biche,60,P,Quality Hotel,Election Day,69,371,12,452,"021,022,024",,,,
Fort McMurray-Lac La Biche,60,Q,Anzac Rec Centre,Election Day,31,155,3,189,026,,,,
Fort McMurray-Lac La Biche,60,R,Rich Lake Community Center,Election Day,3,95,1,99,039,,,,
Fort McMurray-Lac La Biche,60,S,Janvier Municipal Office,Election Day,4,12,0,16,027,,,,
Fort McMurray-Lac La Biche,60,T,Conklin Multiplex,Election Day,17,9,1,27,028,,,,
Fort McMurray-Lac La Biche,60,,"Anzac, Conklin, Janvier",Advance,17,65,1,83,,,,,
Fort McMurray-Lac La Biche,60,,Bold Centre,Advance,270,720,16,1006,,,,,
Fort McMurray-Lac La Biche,60,,Kikino Settlement Office,Advance,10,12,1,23,,,,,
Fort McMurray-Lac La Biche,60,,Quality Hotel,Advance,168,579,8,755,,,,,
Fort McMurray-Lac La Biche,60,,Stonebridge Hotel,Advance,272,580,16,868,,,,,
Fort McMurray-Lac La Biche,60,,Wandering River Senior Centre,Advance,9,21,2,32,,,,,
Fort McMurray-Lac La Biche,60,,Whitefish Lake First Nation Cultural Centre,Advance,14,4,1,19,,,,,
Fort McMurray-Lac La Biche,60,,Vote Anywhere (Out of ED),Advance,261,634,10,905,,,,,
Fort McMurray-Lac La Biche,60,,"Golden Sands, Lacalta Lodge, William J. Cadzow Health CC",Mobile,57,14,4,75,,,,,
Fort McMurray-Lac La Biche,60,,Northern Lights Regional Health Centre,Mobile,9,17,0,26,,,,,
Fort McMurray-Lac La Biche,60,,"Rotary House, Willow Square",Mobile,10,29,3,42,,,,,
Fort McMurray-Lac La Biche,60,,Returning Office,Special Ballot,55,188,10,253,,,,,
Fort McMurray-Lac La Biche,60,,Centralized,Special Ballot,25,26,0,51,,,,,
Fort McMurray-Wood Buffalo,61,A,Family Christian Centre,Election Day,155,484,76,715,"004,005,008,009",,,,
Fort McMurray-Wood Buffalo,61,B,Fort McKay Arena,Election Day,6,15,4,25,"033,034",,,,
Fort McMurray-Wood Buffalo,61,C,Remote Area - Fort Fitzgerald,Election Day,8,4,3,15,036,,,,
Fort McMurray-Wood Buffalo,61,D,Fort Chipewyan RMWB Municipal Office,Election Day,50,18,9,77,035,,,,
Fort McMurray-Wood Buffalo,61,E,St. Kateri School,Election Day,140,609,123,872,"011,012,013,014,025",,,,
Fort McMurray-Wood Buffalo,61,F,Fort McMurray Islamic Centre,Election Day,369,1747,293,2409,"006,007,019,020,021,022,023,024,026,027,028,029,030,031,032",,,,
Fort McMurray-Wood Buffalo,61,G,Walter & Gladys Hill School,Election Day,198,507,96,801,"010,015,016,017,018",,,,
Fort McMurray-Wood Buffalo,61,H,Doug Barnes Cabin,Election Day,103,295,53,451,"001,002,003",,,,
Fort McMurray-Wood Buffalo,61,,"Fort McKay, Industry 1",Advance,13,15,2,30,,,,,
Fort McMurray-Wood Buffalo,61,,Fort McMurray Islamic Centre,Advance,611,1903,393,2907,,,,,
Fort McMurray-Wood Buffalo,61,,Industry 2,Advance,9,42,4,55,,,,,
Fort McMurray-Wood Buffalo,61,,Vote Anywhere (Out of ED),Advance,169,680,112,961,,,,,
Fort McMurray-Wood Buffalo,61,,Returning Office,Special Ballot,38,134,40,212,,,,,
Fort McMurray-Wood Buffalo,61,,Centralized,Special Ballot,15,30,3,48,,,,,
Fort Saskatchewan-Vegreville,62,A,Brookville Community Hall,Election Day,228,458,41,727,"035,036,037,038",,,,
Fort Saskatchewan-Vegreville,62,B,Mundare Rec Centre,Election Day,153,390,59,602,"020,021,022",,,,
Fort Saskatchewan-Vegreville,62,C,Chipman Golden Seniors Club,Election Day,115,315,40,470,"033,034",,,,
Fort Saskatchewan-Vegreville,62,D,Southpointe School,Election Day,346,480,28,854,"054,055,056,057,058",,,,
Fort Saskatchewan-Vegreville,62,E,Fort Saskatchewan Community Church,Election Day,375,490,41,906,"061,062,063,066,069",,,,
Fort Saskatchewan-Vegreville,62,F,West River's Edge Pavillion,Election Day,390,560,34,984,"064,065,067,068,073",,,,
Fort Saskatchewan-Vegreville,62,G,Win Ferguson School,Election Day,791,858,86,1735,"046,047,048,049,050,051,052",,,,
Fort Saskatchewan-Vegreville,62,H,St. Andre Bessette School,Election Day,409,643,50,1102,"041,053,059,060,070,071,072",,,,
Fort Saskatchewan-Vegreville,62,I,Our Lady of the Angels Church,Election Day,325,357,46,728,"042,043,044,045",,,,
Fort Saskatchewan-Vegreville,62,J,Lamont Rec Centre,Election Day,200,513,40,753,"026,027,028,029",,,,
Fort Saskatchewan-Vegreville,62,K,Bruderheim Memorial Community Centre,Election Day,139,395,41,575,"030,031,032",,,,
Fort Saskatchewan-Vegreville,62,L,Josephburg Community Hall,Election Day,138,328,14,480,"025,039,040",,,,
Fort Saskatchewan-Vegreville,62,M,Hairy Hill Community Hall,Election Day,45,108,3,156,012,,,,
Fort Saskatchewan-Vegreville,62,N,Andrew Rainbow Club,Election Day,116,265,29,410,"023,024",,,,
Fort Saskatchewan-Vegreville,62,O,Willingdon Senior Citizens Centre,Election Day,38,133,11,182,013,,,,
Fort Saskatchewan-Vegreville,62,P,Two Hills Rec Centre,Election Day,119,287,17,423,"009,010,011",,,,
Fort Saskatchewan-Vegreville,62,Q,Myrnam Elks Hall,Election Day,57,216,21,294,002,,,,
Fort Saskatchewan-Vegreville,62,R,Derwent Golden Age Centre,Election Day,15,143,7,165,001,,,,
Fort Saskatchewan-Vegreville,62,S,Ranfurly Rec & Ag. Centre,Election Day,14,70,8,92,007,,,,
Fort Saskatchewan-Vegreville,62,T,Vegreville Elks Hall,Election Day,288,488,38,814,"014,015,016",,,,
Fort Saskatchewan-Vegreville,62,U,Lavoy Community Hall,Election Day,30,110,8,148,008,,,,
Fort Saskatchewan-Vegreville,62,V,Vegreville Multiplex Centre,Election Day,233,353,35,621,"017,018,019",,,,
Fort Saskatchewan-Vegreville,62,W,Innisfree Seniors Centre,Election Day,54,161,15,230,006,,,,
Fort Saskatchewan-Vegreville,62,X,Minburn Hall,Election Day,32,114,7,153,005,,,,
Fort Saskatchewan-Vegreville,62,Y,Mannville Rec Centre,Election Day,61,350,19,430,"003,004",,,,
Fort Saskatchewan-Vegreville,62,,Lakeview Inns & Suites,Advance,2577,2797,186,5560,,,,,
Fort Saskatchewan-Vegreville,62,,"Lamont, Two Hills",Advance,197,486,30,713,,,,,
Fort Saskatchewan-Vegreville,62,,"Mannville, Mundare",Advance,70,126,15,211,,,,,
Fort Saskatchewan-Vegreville,62,,Vegreville Multiplex Centre,Advance,694,951,79,1724,,,,,
Fort Saskatchewan-Vegreville,62,,Vote Anywhere (Out of ED),Advance,418,681,26,1125,,,,,
Fort Saskatchewan-Vegreville,62,,"Beaverhill Pioneer Lodge, Dr. Turner Lodge, Rivercrest CC",Mobile,39,41,15,95,,,,,
Fort Saskatchewan-Vegreville,62,,"Century Park Lodge, Heritage, Homestead, Mannville CC, Vegreville CC, Vegreville Manor",Mobile,36,62,10,108,,,,,
Fort Saskatchewan-Vegreville,62,,"Eagle Hill Lodge, Eagle View Lodge, Hillside Lodge, Two Hills Health Centre",Mobile,10,35,5,50,,,,,
Fort Saskatchewan-Vegreville,62,,"Father Filias Manor, Lamont Health Care, Mary Immaculate CC, Morley Young Manor",Mobile,23,54,11,88,,,,,
Fort Saskatchewan-Vegreville,62,,"Fort Sask Community Hospital, Lamont Health, St. Josephs General Hospital, Two Hills Health CC",Mobile,11,14,3,28,,,,,
Fort Saskatchewan-Vegreville,62,,Returning Office,Special Ballot,198,226,12,436,,,,,
Fort Saskatchewan-Vegreville,62,,Centralized,Special Ballot,80,68,6,154,,,,,
Grande Prairie,63,A,St. Joseph School,Election Day,155,419,28,602,"004,011,012",,,,
Grande Prairie,63,B,Derek Taylor School,Election Day,223,432,24,679,"013,014,015",,,,
Grande Prairie,63,C,École Nouvelle Frontiere,Election Day,274,919,43,1236,"005,006,007,008,009,010",,,,
Grande Prairie,63,D,Elks Hall,Election Day,86,228,22,336,"027,028,029",,,,
Grande Prairie,63,E,Roy Bickell School,Election Day,210,647,38,895,"042,043,044,045",,,,
Grande Prairie,63,F,St. Joseph Catholic Church,Election Day,181,356,44,581,"030,031,032",,,,
Grande Prairie,63,G,St. Clement School,Election Day,155,471,39,665,"033,034,040",,,,
Grande Prairie,63,H,Maude Clifford School,Election Day,186,558,29,773,"037,038,039",,,,
Grande Prairie,63,I,Crystal Park School,Election Day,156,461,44,661,"035,036,041",,,,
Grande Prairie,63,J,Salvation Army Community Church,Election Day,215,442,41,698,"021,022,023",,,,
Grande Prairie,63,K,D-Coy Armouries,Election Day,222,383,23,628,"024,025,026",,,,
Grande Prairie,63,L,Aspen Grove School,Election Day,270,526,33,829,"001,002,003",,,,
Grande Prairie,63,M,Alexander Forbes School,Election Day,281,643,54,978,"016,017,018,019,020",,,,
Grande Prairie,63,,Design Works Center,Advance,911,1292,95,2298,,,,,
Grande Prairie,63,,Northwestern Polytechnic,Advance,681,1064,83,1828,,,,,
Grande Prairie,63,,Vote Anywhere (Out of ED),Advance,437,829,51,1317,,,,,
Grande Prairie,63,,"Coordinated Care Campus, Elders Caring Shelter, Emerald Gardens Retirement, Grande Prairie CC, Grande Prairie Regional Hospital, Northern Addictions Center, Odessey House & Serenity House, Prairie Lake Senior, Wapiti House, Wild Rose Manor",Mobile,89,148,50,287,,,,,
Grande Prairie,63,,Returning Office,Special Ballot,119,148,8,275,,,,,
Grande Prairie,63,,Centralized,Special Ballot,39,35,1,75,,,,,
Grande Prairie-Wapiti,64,A,Hinton Trail Hall,Election Day,15,178,9,202,065,,,,
Grande Prairie-Wapiti,64,B,Grovedale Community Hall,Election Day,85,486,38,609,"067,068",,,,
Grande Prairie-Wapiti,64,C,Saskatoon Lake Community Hall,Election Day,92,476,21,589,"021,022",,,,
Grande Prairie-Wapiti,64,D,Source Energy Arena & Rec Centre,Election Day,110,551,27,688,"062,063,064",,,,
Grande Prairie-Wapiti,64,E,Rio Grande Hall,Election Day,6,67,5,78,066,,,,
Grande Prairie-Wapiti,64,F,Goodfare Community Hall,Election Day,25,109,10,144,016,,,,
Grande Prairie-Wapiti,64,G,Lymburn Hall,Election Day,22,134,11,167,"001,015",,,,
Grande Prairie-Wapiti,64,H,Royal Canadian Legion Br. 93,Election Day,39,220,10,269,"013,014",,,,
Grande Prairie-Wapiti,64,I,Valhalla Community School,Election Day,35,201,9,245,002,,,,
Grande Prairie-Wapiti,64,J,La Glace Community Library,Election Day,59,329,20,408,"003,012",,,,
Grande Prairie-Wapiti,64,K,Beaverlodge Rec Centre,Election Day,97,461,27,585,"017,018,019,020",,,,
Grande Prairie-Wapiti,64,L,Christian Fellowship Assembly,Election Day,204,630,31,865,"034,036,037,038,043",,,,
Grande Prairie-Wapiti,64,M,Grande Prairie Alliance Church,Election Day,134,474,6,614,"023,031,032",,,,
Grande Prairie-Wapiti,64,N,Sexsmith Civic Centre,Election Day,222,1188,29,1439,"004,005,008,009,010,011",,,,
Grande Prairie-Wapiti,64,O,Teepee Creek Hall,Election Day,46,331,17,394,"006,007",,,,
Grande Prairie-Wapiti,64,P,Clairmont Seniors Centre,Election Day,87,444,23,554,"024,025,026,027,028",,,,
Grande Prairie-Wapiti,64,Q,Bezanson Community Event Centre,Election Day,44,298,6,348,030,,,,
Grande Prairie-Wapiti,64,R,Crystal Creek Community Hall,Election Day,23,230,9,262,"029,033",,,,
Grande Prairie-Wapiti,64,S,RCCG Winners' Assembly,Election Day,175,419,33,627,"039,040,041,042,047,048",,,,
Grande Prairie-Wapiti,64,T,Mother Teresa School,Election Day,283,799,43,1125,"052,053,054,055,056,057",,,,
Grande Prairie-Wapiti,64,U,Dimsdale Community Hall,Election Day,100,603,16,719,"059,060,061",,,,
Grande Prairie-Wapiti,64,V,Riverstone School,Election Day,242,749,24,1015,"046,049,050,051,058",,,,
Grande Prairie-Wapiti,64,W,Five Mile Hall,Election Day,154,638,20,812,"035,044,045,069",,,,
Grande Prairie-Wapiti,64,,Beaverlodge Rec Centre,Advance,232,1040,38,1310,,,,,
Grande Prairie-Wapiti,64,,Clairmont Seniors Centre,Advance,252,1204,35,1491,,,,,
Grande Prairie-Wapiti,64,,RCCG Winners' Assembly,Advance,483,1006,60,1549,,,,,
Grande Prairie-Wapiti,64,,Vote Anywhere (Out of ED),Advance,622,1443,39,2104,,,,,
Grande Prairie-Wapiti,64,,"Beaverlodge Municipal Hospital, Heritage Lodge, Hythe & District Pioneer Home, Hythe CC, Lakeview Lodge, Mackenzie Place, Pearson Place, Pioneer Lodge, Aurora Court",Mobile,69,165,20,254,,,,,
Grande Prairie-Wapiti,64,,Returning Office,Special Ballot,80,194,9,283,,,,,
Grande Prairie-Wapiti,64,,Centralized,Special Ballot,26,26,0,52,,,,,
Highwood,65,A,Turner Valley Royal Canadian Legion,Election Day,193,548,27,768,"001,002,003,004,005,006,007",,,,
Highwood,65,B,C. Ian McLaren School,Election Day,254,670,30,954,"008,009,010,011,012,013",,,,
Highwood,65,C,Sirocco Golf Club,Election Day,101,429,20,550,"014,015,016",,,,
Highwood,65,D,De Winton Community Hall,Election Day,342,1010,28,1380,"017,018,019,020,030,031",,,,
Highwood,65,E,Scott Seaman Sports Rink,Election Day,367,1279,38,1684,"024,025,026,027,028,029,032,033",,,,
Highwood,65,F,Okotoks Rec Centre,Election Day,1241,2768,109,4118,"034,035,036,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071",,,,
Highwood,65,G,Foothills Centennial Centre,Election Day,972,2201,83,3256,"021,022,023,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052",,,,
Highwood,65,,Okotoks Centennial Arena,Advance,2772,6013,157,8942,,,,,
Highwood,65,,Turner Valley Royal Canadian Legion,Advance,537,1251,37,1825,,,,,
Highwood,65,,Vote Anywhere (Out of ED),Advance,404,1179,26,1609,,,,,
Highwood,65,,"Glen Mead Park, High Country Lodge",Mobile,6,19,2,27,,,,,
Highwood,65,,"Oilfields General Hospital, Rising Sun LTC",Mobile,3,9,5,17,,,,,
Highwood,65,,"Sandstone Lodge, Heartland Retirement",Mobile,23,66,3,92,,,,,
Highwood,65,,Tudor Manor,Mobile,12,37,6,55,,,,,
Highwood,65,,Returning Office,Special Ballot,230,411,8,649,,,,,
Highwood,65,,Centralized,Special Ballot,83,100,1,184,,,,,
Innisfail-Sylvan Lake,66,A,Bowden Grandview School,Election Day,141,474,39,654,"002,003",,,,
Innisfail-Sylvan Lake,66,B,Innisfail High School,Election Day,554,1350,97,2001,"005,006,007,008,009,010,011,012,013,014,015,016",,,,
Innisfail-Sylvan Lake,66,C,Cottonwood Gordon Hall,Election Day,37,183,8,228,001,,,,
Innisfail-Sylvan Lake,66,D,Spruce View School,Election Day,75,418,28,521,"017,018",,,,
Innisfail-Sylvan Lake,66,E,Fox Run School,Election Day,746,2578,105,3429,"037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056",,,,
Innisfail-Sylvan Lake,66,F,Poplar Ridge Hall,Election Day,153,637,24,814,"036,057,058,059",,,,
Innisfail-Sylvan Lake,66,G,Ridgewood Hall,Election Day,26,157,10,193,019,,,,
Innisfail-Sylvan Lake,66,H,Penhold Multiplex,Election Day,412,1194,77,1683,"020,021,022,023,024,025,031,032,033",,,,
Innisfail-Sylvan Lake,66,I,Gasoline Alley Farmer's Market,Election Day,164,479,24,667,"030,034,035",,,,
Innisfail-Sylvan Lake,66,J,Balmoral Community Hall,Election Day,97,316,8,421,"060,061",,,,
Innisfail-Sylvan Lake,66,K,Delburne Centralized School,Election Day,88,463,28,579,"028,029",,,,
Innisfail-Sylvan Lake,66,L,Pine Lake Hub Community Centre,Election Day,42,215,8,265,026,,,,
Innisfail-Sylvan Lake,66,M,Kneehill Valley Hall,Election Day,23,160,8,191,004,,,,
Innisfail-Sylvan Lake,66,N,Elnora School,Election Day,48,297,30,375,027,,,,
Innisfail-Sylvan Lake,66,,Co-op Shopping Centre,Advance,1023,2101,115,3239,,,,,
Innisfail-Sylvan Lake,66,,"Delburne, Penhold",Advance,352,919,47,1318,,,,,
Innisfail-Sylvan Lake,66,,Sylvan Lake Family & Community Centre,Advance,1073,2763,81,3917,,,,,
Innisfail-Sylvan Lake,66,,Vote Anywhere (Out of ED),Advance,459,1278,37,1774,,,,,
Innisfail-Sylvan Lake,66,,"Autumn Grove, Bethany Sylvan Lake, Innisfail Country Manor, Innisfail Health Centre (Rosefield), Innisfail Sunset Manor, Sylvan Lake Lodge, The Hamlets at Red Deer",Mobile,49,143,20,212,,,,,
Innisfail-Sylvan Lake,66,,Returning Office,Special Ballot,77,199,1,277,,,,,
Innisfail-Sylvan Lake,66,,Centralized,Special Ballot,61,61,2,124,,,,,
Lac Ste. Anne-Parkland,67,A,Seba Beach Seniors Golden Age Club,Election Day,59,147,7,213,012,,,,
Lac Ste. Anne-Parkland,67,B,Duffield Community Hall,Election Day,76,176,6,258,"016,017",,,,
Lac Ste. Anne-Parkland,67,C,Wabamun Jubilee,Election Day,65,153,18,236,018,,,,
Lac Ste. Anne-Parkland,67,D,Smithfield Community Hall,Election Day,58,205,9,272,019,,,,
Lac Ste. Anne-Parkland,67,E,Alberta Beach Agliplex,Election Day,158,453,24,635,"027,028,029",,,,
Lac Ste. Anne-Parkland,67,F,Darwell Centennial Hall,Election Day,123,389,25,537,"010,020",,,,
Lac Ste. Anne-Parkland,67,G,Fallis Community Hall,Election Day,110,205,14,329,011,,,,
Lac Ste. Anne-Parkland,67,H,Tipple Park Museum,Election Day,120,406,39,565,"006,009",,,,
Lac Ste. Anne-Parkland,67,I,Mayerthorpe Diamond Centre,Election Day,167,791,40,998,"001,002,003,004,005",,,,
Lac Ste. Anne-Parkland,67,J,Sangudo Community Hall,Election Day,77,381,21,479,"007,008",,,,
Lac Ste. Anne-Parkland,67,K,Cherhill Community Hall,Election Day,40,289,15,344,"022,023",,,,
Lac Ste. Anne-Parkland,67,L,Rich Valley Agriplex,Election Day,51,190,12,253,024,,,,
Lac Ste. Anne-Parkland,67,M,Gunn Area Hall,Election Day,71,259,20,350,"025,026",,,,
Lac Ste. Anne-Parkland,67,N,Chief Aranazhi School,Election Day,61,5,1,67,021,,,,
Lac Ste. Anne-Parkland,67,O,Onoway Jr Sr High School,Election Day,144,619,32,795,"035,036,037,038,041",,,,
Lac Ste. Anne-Parkland,67,P,Sandy Beach Myrna Noyes Community Hall,Election Day,94,265,28,387,"039,040",,,,
Lac Ste. Anne-Parkland,67,Q,Alexander Community Hall,Election Day,76,7,4,87,065,,,,
Lac Ste. Anne-Parkland,67,R,Alcomdale Hall,Election Day,66,149,12,227,066,,,,
Lac Ste. Anne-Parkland,67,S,Busby Community Hall,Election Day,95,356,28,479,"067,068",,,,
Lac Ste. Anne-Parkland,67,T,Riviere Qui Barre Rec Centre,Election Day,109,324,11,444,"061,062",,,,
Lac Ste. Anne-Parkland,67,U,Calahoo Alliance Church,Election Day,170,441,12,623,"063,064",,,,
Lac Ste. Anne-Parkland,67,V,Villeneuve Community Hall,Election Day,153,393,24,570,"058,059,060",,,,
Lac Ste. Anne-Parkland,67,W,Muir Lake Community Hall,Election Day,396,902,45,1343,"042,043,045,046,047,048,049",,,,
Lac Ste. Anne-Parkland,67,X,Manly Hall,Election Day,94,303,21,418,"030,031",,,,
Lac Ste. Anne-Parkland,67,Y,Parkland Equestrian Centre,Election Day,182,461,45,688,"032,033,034,044",,,,
Lac Ste. Anne-Parkland,67,Z,Carvel Hall,Election Day,176,425,29,630,"013,014,015",,,,
Lac Ste. Anne-Parkland,67,AA,Parkland Village Community Hall,Election Day,170,396,32,598,"050,051,052,053,054",,,,
Lac Ste. Anne-Parkland,67,AB,Glowing Embers RV Park,Election Day,183,492,21,696,"055,056,057",,,,
Lac Ste. Anne-Parkland,67,,"Evansburg, Wabamun",Advance,189,387,20,596,,,,,
Lac Ste. Anne-Parkland,67,,"Mayerthorpe, Cherhill, Rich Valley, Riviere Qui Barre",Advance,154,553,16,723,,,,,
Lac Ste. Anne-Parkland,67,,Onoway Community Hall,Advance,588,1311,49,1948,,,,,
Lac Ste. Anne-Parkland,67,,Parkland Equestrian Centre,Advance,205,420,23,648,,,,,
Lac Ste. Anne-Parkland,67,,Parkland Village Community Hall,Advance,483,746,32,1261,,,,,
Lac Ste. Anne-Parkland,67,,Vote Anywhere (Out of ED),Advance,738,1582,91,2411,,,,,
Lac Ste. Anne-Parkland,67,,"Chateau Lac St. Anne, Good Samaritan Society Pembina Village & Sunshine Lodge",Mobile,30,90,13,133,,,,,
Lac Ste. Anne-Parkland,67,,Returning Office,Special Ballot,91,193,5,289,,,,,
Lac Ste. Anne-Parkland,67,,Centralized,Special Ballot,46,59,6,111,,,,,
Lacombe-Ponoka,68,A,Blackfalds Community Centre,Election Day,231,1004,98,1333,"041,042,043,044,045,046",,,,
Lacombe-Ponoka,68,B,Blackfalds Abbey Centre,Election Day,248,852,104,1204,"035,036,037,038,039,040",,,,
Lacombe-Ponoka,68,C,Lincoln Hall,Election Day,115,567,52,734,"001,013",,,,
Lacombe-Ponoka,68,D,Lacombe Memorial Centre - North Hall,Election Day,431,1100,182,1713,"014,022,023,024,025,026,027",,,,
Lacombe-Ponoka,68,E,Lacombe Memorial Centre - South Hall,Election Day,378,991,203,1572,"028,029,030,031,032,033,034",,,,
Lacombe-Ponoka,68,F,Morningside Community Hall,Election Day,70,372,43,485,"015,016",,,,
Lacombe-Ponoka,68,G,Ponoka Legion,Election Day,143,1018,98,1259,"002,003,004,012,017",,,,
Lacombe-Ponoka,68,H,Ponoka Stampede,Election Day,396,827,140,1363,"005,006,007,008,009,010,011",,,,
Lacombe-Ponoka,68,I,Mirror Community Hall,Election Day,64,298,57,419,"020,021",,,,
