parent_ed_2019,VA_NUMBER,election_day_ndp,election_day_ucp,apportioned_advance_ndp,apportioned_advance_ucp,full_ndp,full_ucp,pct_advance_ndp
Edmonton-Decore,40,89.75,78.0,55.48239153722549,41.600562399571515,145.23239153722548,119.60056239957152,38.2
Calgary-Bhullar-McCall,20,92.8,80.2,50.236489471359164,35.69032543071713,143.03648947135918,115.89032543071713,35.12
Airdrie-Cochrane,20,69.2,112.26666666666667,65.20962180070461,97.80173117752737,134.4096218007046,210.06839784419404,48.52
Edmonton-Manning,8,96.75,72.5,59.46068681318682,32.26909340659341,156.2106868131868,104.76909340659341,38.06
Calgary-Elbow,13,113.75,144.0,137.70439685397517,123.44058561546481,251.45439685397517,267.4405856154648,54.76
Calgary-North West,38,82.0,93.42857142857143,102.87441845694596,101.2170406008352,184.87441845694596,194.64561202940664,55.65
Edmonton-Meadows,42,152.75,103.75,107.64073694984647,55.57937563971341,260.3907369498465,159.32937563971342,41.34
Calgary-Shaw,48,82.9090909090909,104.54545454545455,41.93792727535413,55.19502472532884,124.84701818444503,159.7404792707834,33.59
Calgary-Cross,30,56.0,72.25,46.01758506856272,50.153631284916194,102.01758506856271,122.4036312849162,45.11
Edmonton-Beverly-Clareview,5,104.33333333333333,79.33333333333333,67.31168936446174,38.47977464332037,171.64502269779507,117.8131079766537,39.22
Edmonton-South,45,72.0,62.8,43.00802130659565,25.08889237035877,115.00802130659565,87.88889237035877,37.4
Camrose,5,63.333333333333336,147.0,50.83022540340302,100.09552960381743,114.16355873673635,247.09552960381743,44.52
Strathcona-Sherwood Park,37,119.5,133.0,63.01972300775868,74.70089188601263,182.51972300775867,207.70089188601264,34.53
Strathcona-Sherwood Park,38,119.5,133.0,63.01972300775868,74.70089188601263,182.51972300775867,207.70089188601264,34.53
Vermilion-Lloydminster-Wainwright,30,30.357142857142858,157.71428571428572,25.23666204808091,87.53849615038499,55.59380490522376,245.2527818646707,45.39
Brooks-Medicine Hat,47,77.42857142857143,121.14285714285714,40.69958516251157,97.8954716930471,118.128156591083,219.03832883590422,34.45
Edmonton-Castle Downs,23,100.0,72.5,77.17158649888276,49.500176408326475,177.17158649888276,122.00017640832647,43.56
Edmonton-South,69,72.0,47.22222222222222,38.03792191063067,22.189566034779887,110.03792191063067,69.41178825700212,34.57
Red Deer-North,19,59.75,111.5,53.75129829663481,70.07945575405068,113.50129829663481,181.57945575405068,47.36
Edmonton-South West,28,89.25,84.125,79.8452662844799,58.84320995347292,169.09526628447992,142.96820995347292,47.22
Edmonton-South,74,83.5,63.0,46.74091336362212,27.26648911170296,130.24091336362213,90.26648911170295,35.89
Calgary-Beddington,41,84.33333333333333,81.66666666666667,65.37490039840637,58.19920318725099,149.7082337317397,139.86586985391767,43.67
Edmonton-Glenora,43,145.5,54.25,79.66626036079963,23.257094100438813,225.16626036079964,77.50709410043882,35.38
Calgary-Fish Creek,3,111.5,164.16666666666666,55.42985538424762,63.94992231385203,166.92985538424762,228.11658898051869,33.21
Calgary-Edgemont,51,61.888888888888886,77.55555555555556,81.81405180669424,85.55152640553105,143.70294069558312,163.1070819610866,56.93
Edmonton-Ellerslie,44,160.66666666666666,97.33333333333333,80.9479305740988,40.46071685324022,241.61459724076548,137.79405018657354,33.5
Calgary-East,61,88.5,95.5,41.198284080076256,48.32411820781696,129.69828408007626,143.82411820781695,31.76
Edmonton-Meadows,14,122.33333333333333,82.0,85.74889116342544,44.27570794950529,208.08222449675878,126.27570794950529,41.21
Edmonton-Gold Bar,12,150.25,80.0,144.65361685214629,44.84201112877584,294.9036168521463,124.84201112877584,49.05
Edmonton-Gold Bar,7,160.8,91.4,158.44361420243774,49.11685214626392,319.24361420243775,140.51685214626394,49.63
Calgary-Hays,24,85.4,123.2,76.6822312106105,92.71329131784405,162.0822312106105,215.91329131784406,47.31
Banff-Kananaskis,37,109.66666666666667,60.5,120.49506249568402,84.18437953180029,230.1617291623507,144.6843795318003,52.35
Calgary-North,14,78.5,88.16666666666667,39.17261577887608,39.12685337726524,117.67261577887608,127.29352004393192,33.29
Edmonton-McClung,19,124.5,89.83333333333333,110.23076923076924,58.871794871794876,234.73076923076923,148.7051282051282,46.96
Edmonton-Beverly-Clareview,35,111.5,76.75,68.99142752918289,39.44002310311284,180.4914275291829,116.19002310311285,38.22
Edmonton-Beverly-Clareview,33,111.5,76.75,68.99142752918289,39.44002310311284,180.4914275291829,116.19002310311285,38.22
Airdrie-Cochrane,66,59.625,100.0,57.36087002169805,86.03013228809407,116.98587002169805,186.03013228809408,49.03
Athabasca-Barrhead-Westlock,36,65.5,149.5,41.798320006461516,90.8900734997173,107.29832000646152,240.3900734997173,38.96
Airdrie-Cochrane,3,38.0,95.33333333333333,47.9130211614288,71.86019924873426,85.9130211614288,167.19353258206758,55.77
Edmonton-Decore,31,102.8,85.0,62.113818960899835,46.572790573111945,164.91381896089985,131.57279057311194,37.66
Fort McMurray-Wood Buffalo,1,34.333333333333336,98.33333333333333,19.330784480317188,59.85216652506372,53.66411781365052,158.18549985839707,36.02
Calgary-Buffalo,30,93.42857142857143,52.285714285714285,89.71265289461023,44.80428032014928,183.14122432318166,97.08999460586357,48.99
Edmonton-South,81,75.4,59.8,43.13564154786151,25.163340122199596,118.53564154786152,84.9633401221996,36.39
Calgary-Acadia,18,96.5,132.5,93.75414216996259,96.28362729378229,190.2541421699626,228.78362729378227,49.28
Calgary-Hays,21,72.8,94.4,61.4634183049572,74.31285862101403,134.2634183049572,168.71285862101405,45.78
Airdrie-East,13,78.8,123.4,60.41370909959398,99.59488894196322,139.21370909959398,222.9948889419632,43.4
Edmonton-City Centre,55,100.4,28.2,104.71287101627684,27.809684037751325,205.11287101627684,56.00968403775133,51.05
Drumheller-Stettler,51,55.857142857142854,163.28571428571428,22.83554817275747,105.45514950166115,78.69269102990032,268.7408637873754,29.02
Olds-Didsbury-Three Hills,16,27.0,179.0,27.399161486193442,90.26832441810033,54.39916148619344,269.26832441810035,50.37
Calgary-Acadia,47,135.25,110.75,100.71405665419563,103.43132014965262,235.96405665419564,214.1813201496526,42.68
Airdrie-East,45,52.285714285714285,99.28571428571429,45.28680610051521,74.6574658523548,97.57252038622948,173.9431801380691,46.41
Airdrie-East,47,52.285714285714285,99.28571428571429,45.28680610051521,74.6574658523548,97.57252038622948,173.9431801380691,46.41
Vermilion-Lloydminster-Wainwright,25,30.357142857142858,157.71428571428572,25.23666204808091,87.53849615038499,55.59380490522376,245.2527818646707,45.39
Edmonton-Mill Woods,43,115.75,87.75,86.47348484848484,46.67045454545455,202.22348484848484,134.42045454545456,42.76
Edmonton-Mill Woods,1,130.25,92.75,94.75964187327823,51.14256198347108,225.0096418732782,143.89256198347107,42.11
Spruce Grove-Stony Plain,18,112.625,147.125,120.65351069424965,164.84835203366063,233.27851069424963,311.9733520336606,51.72
Calgary-Glenmore,8,122.0,129.75,121.42350157728707,118.28864353312302,243.42350157728708,248.03864353312304,49.88
Calgary-Glenmore,7,122.0,129.75,121.42350157728707,118.28864353312302,243.42350157728708,248.03864353312304,49.88
Vermilion-Lloydminster-Wainwright,8,53.666666666666664,123.5,23.77338932773389,82.46283704962833,77.44005599440055,205.96283704962832,30.7
Red Deer-South,46,116.75,172.25,71.19007263922519,80.78087167070218,187.9400726392252,253.0308716707022,37.88
Red Deer-South,44,116.75,172.25,71.19007263922519,80.78087167070218,187.9400726392252,253.0308716707022,37.88
Calgary-Elbow,23,110.6,122.0,124.26786695726335,111.3958495214631,234.86786695726335,233.3958495214631,52.91
Calgary-South East,34,77.8,145.6,86.46983960031554,122.06815671838021,164.26983960031555,267.6681567183802,52.64
Edmonton-West Henday,29,140.5,105.5,52.70994816094792,33.500370278943464,193.20994816094793,139.00037027894348,27.28
Airdrie-Cochrane,55,38.0,95.33333333333333,47.9130211614288,71.86019924873426,85.9130211614288,167.19353258206758,55.77
Fort McMurray-Wood Buffalo,28,24.6,116.46666666666667,20.554743698668933,63.641801189464736,45.15474369866894,180.1084678561314,45.52
Calgary-Mountain View,16,116.0,98.25,100.22781878140704,47.91017587939699,216.22781878140705,146.160175879397,46.35
Calgary-Mountain View,15,115.8,59.4,81.95992462311557,39.177889447236176,197.75992462311558,98.57788944723617,41.44
Drumheller-Stettler,17,29.5,209.0,24.85263864042934,114.77012522361355,54.35263864042934,323.77012522361355,45.72
Edmonton-Gold Bar,2,130.0,138.5,168.68402225755167,52.29133545310015,298.68402225755165,190.79133545310015,56.48
Edmonton-McClung,39,101.75,84.25,95.6590501256131,51.08936475654981,197.4090501256131,135.3393647565498,48.46
Morinville-St. Albert,55,154.4,115.6,84.03643631332156,92.23460681066955,238.43643631332156,207.83460681066953,35.24
Airdrie-East,55,95.16666666666667,151.83333333333334,73.79914019584429,121.66141230793727,168.96580686251096,273.4947456412706,43.68
Grande Prairie,13,74.33333333333333,144.0,44.12737663479503,64.47540022713117,118.46070996812836,208.47540022713116,37.25
Calgary-Falconridge,20,76.33333333333333,58.666666666666664,63.701550387596896,39.844961240310084,140.03488372093022,98.51162790697674,45.49
Edmonton-Meadows,37,117.6,61.0,74.94984646878198,38.699713408393045,192.549846468782,99.69971340839305,38.92
Red Deer-South,45,116.75,172.25,71.19007263922519,80.78087167070218,187.9400726392252,253.0308716707022,37.88
St. Albert,34,149.66666666666666,114.0,133.46038697348516,78.85436738593835,283.1270536401518,192.85436738593836,47.14
Strathcona-Sherwood Park,52,77.0,82.5,39.808498295990134,47.187296062649544,116.80849829599013,129.68729606264955,34.08
Fort McMurray-Wood Buffalo,19,24.6,116.46666666666667,20.554743698668933,63.641801189464736,45.15474369866894,180.1084678561314,45.52
Edmonton-Mill Woods,4,130.25,92.75,94.75964187327823,51.14256198347108,225.0096418732782,143.89256198347107,42.11
Airdrie-Cochrane,59,69.14285714285714,114.85714285714286,66.11996920277176,99.1670749632533,135.2628263456289,214.02421782039616,48.88
Calgary-Glenmore,13,100.5,123.5,108.0391831313299,105.24987547733689,208.5391831313299,228.7498754773369,51.81
Grande Prairie-Wapiti,13,19.5,110.0,12.009826214065292,38.22742407016405,31.509826214065292,148.22742407016403,38.11
West Yellowhead,12,50.916666666666664,119.25,50.209874152952565,104.43917392707321,101.12654081961924,223.68917392707323,49.65
West Yellowhead,17,50.916666666666664,119.25,50.209874152952565,104.43917392707321,101.12654081961924,223.68917392707323,49.65
Banff-Kananaskis,18,72.33333333333333,194.33333333333334,188.82673848491126,131.92459084317383,261.1600718182446,326.2579241765072,72.3
Banff-Kananaskis,15,72.33333333333333,194.33333333333334,188.82673848491126,131.92459084317383,261.1600718182446,326.2579241765072,72.3
Calgary-Fish Creek,45,98.0,149.33333333333334,49.73271184414964,57.37707661049362,147.73271184414963,206.71040994382696,33.66
Edmonton-Glenora,33,204.0,103.0,122.44076060458313,35.74431984397855,326.44076060458315,138.74431984397856,37.51
Central Peace-Notley,25,31.0,174.0,23.61050027487631,82.91849917537108,54.61050027487631,256.9184991753711,43.23
Calgary-Falconridge,7,74.5,85.66666666666667,75.57677768207485,47.272849076466656,150.07677768207486,132.9395157431333,50.36
Athabasca-Barrhead-Westlock,10,52.42857142857143,152.85714285714286,39.90975803939216,86.78341237149085,92.33832946796359,239.64055522863373,43.22
Chestermere-Strathmore,28,47.75,145.25,60.39212046204621,161.56982260726073,108.14212046204621,306.81982260726073,55.85
Calgary-Beddington,6,95.0,104.2,78.44988047808766,69.83904382470119,173.44988047808766,174.0390438247012,45.23
Rimbey-Rocky Mountain House-Sundre,31,21.9,129.2,18.222972718720598,78.80511759172153,40.1229727187206,208.0051175917215,45.42
Lesser Slave Lake,3,20.0,117.0,32.260693381359744,66.31022062134174,52.260693381359744,183.31022062134173,61.73
Brooks-Medicine Hat,13,24.555555555555557,91.44444444444444,23.77558500140964,57.187858283995865,48.331140556965195,148.63230272844032,49.19
Edmonton-Decore,32,65.2,52.6,38.961703267273705,29.21339046598822,104.16170326727371,81.81339046598822,37.41
Edmonton-Whitemud,41,122.25,82.75,149.33189655172413,82.06627155172413,271.5818965517241,164.81627155172413,54.99
Edmonton-Rutherford,4,142.42857142857142,70.42857142857143,140.01219971383387,57.854055275246616,282.4407711424053,128.28262670381804,49.57
Lethbridge-East,33,71.0,71.25,61.36777978339351,57.00270758122742,132.3677797833935,128.2527075812274,46.36
Highwood,16,33.666666666666664,143.0,52.33616161616162,112.86680134680134,86.00282828282829,255.86680134680134,60.85
Highwood,11,42.333333333333336,111.66666666666667,45.621333333333325,98.38577777777776,87.95466666666667,210.05244444444443,51.87
Calgary-Cross,43,97.83333333333333,78.16666666666667,63.150837988826815,68.82681564245809,160.98417132216014,146.99348230912477,39.23
Calgary-South East,20,84.2,120.2,79.11564554299235,111.68635287930582,163.31564554299234,231.88635287930583,48.44
Edmonton-South West,17,101.8,78.2,82.8963110667996,61.09172482552343,184.69631106679958,139.29172482552343,44.88
Calgary-Edgemont,32,117.25,115.0,136.26439983182675,142.48930523439142,253.51439983182675,257.4893052343914,53.75
Calgary-Peigan,9,96.5,166.5,67.30783565533766,83.43464371284053,163.80783565533767,249.9346437128405,41.09
Camrose,26,98.8,147.4,59.4979468826521,117.16411753625918,158.2979468826521,264.5641175362592,37.59
Drumheller-Stettler,14,15.0,183.0,20.632379248658317,95.28085867620752,35.63237924865832,278.2808586762075,57.9
Calgary-West,35,55.4,94.2,77.04035651362835,99.36640066328117,132.44035651362836,193.56640066328117,58.17
Fort McMurray-Wood Buffalo,2,34.333333333333336,98.33333333333333,19.330784480317188,59.85216652506372,53.66411781365052,158.18549985839707,36.02
Olds-Didsbury-Three Hills,46,66.5,246.5,41.63076478242014,137.15526962556024,108.13076478242013,383.6552696255602,38.5
Edmonton-Manning,27,89.66666666666667,70.83333333333333,56.38664835164836,30.60082417582418,146.05331501831503,101.4341575091575,38.61
Edmonton-Decore,20,43.666666666666664,32.0,25.026334583110156,18.764684877700407,68.69300124977681,50.764684877700404,36.43
Airdrie-Cochrane,52,45.833333333333336,117.33333333333333,58.633559646298494,87.93891883063858,104.46689297963184,205.27225216397193,56.13
Livingstone-Macleod,17,40.77777777777778,118.16666666666667,52.30235610083623,115.91214978941585,93.080133878614,234.0788164560825,56.19
Livingstone-Macleod,10,40.77777777777778,118.16666666666667,52.30235610083623,115.91214978941585,93.080133878614,234.0788164560825,56.19
Edmonton-West Henday,17,150.5,178.0,70.38706492224142,44.735250555418425,220.88706492224142,222.73525055541842,31.87
Lethbridge-East,47,89.25,104.0,83.36958483754512,77.43953068592057,172.61958483754512,181.43953068592057,48.3
Edmonton-Whitemud,2,197.0,116.0,228.00431034482762,125.3011853448276,425.0043103448276,241.30118534482762,53.65
Fort McMurray-Lac La Biche,11,32.666666666666664,80.16666666666667,16.705242174451808,41.124804698022736,49.37190884111847,121.29147136468941,33.84
Red Deer-North,24,59.5,105.25,51.711103032820944,67.41950560864147,111.21110303282094,172.6695056086415,46.5
Athabasca-Barrhead-Westlock,7,52.42857142857143,152.85714285714286,39.90975803939216,86.78341237149085,92.33832946796359,239.64055522863373,43.22
Chestermere-Strathmore,9,49.6,125.4,54.75969471947194,146.50113448844883,104.35969471947195,271.90113448844886,52.47
Rimbey-Rocky Mountain House-Sundre,69,24.7,115.6,16.920470366886168,73.17245531514581,41.62047036688617,188.7724553151458,40.65
Edmonton-Meadows,48,111.2,54.2,69.41044012282498,35.83948822927329,180.61044012282497,90.0394882292733,38.43
Edmonton-Highlands-Norwood,29,76.25,32.25,51.53671125327131,14.087016574585636,127.7867112532713,46.33701657458563,40.33
Edmonton-South West,67,67.28571428571429,58.857142857142854,58.0932084698286,42.812692873759666,125.3789227555429,101.66983573090252,46.33
Calgary-North West,25,74.66666666666667,77.0,88.94001704271795,87.50713200696529,163.60668370938464,164.5071320069653,54.36
Calgary-Falconridge,30,91.75,70.25,76.44186046511628,47.81395348837209,168.1918604651163,118.06395348837209,45.45
Edmonton-Decore,49,89.75,78.0,55.48239153722549,41.600562399571515,145.23239153722548,119.60056239957152,38.2
Cardston-Siksika,46,21.0,153.0,13.365189237467899,55.75304231327454,34.3651892374679,208.75304231327453,38.89
Fort McMurray-Lac La Biche,45,12.0,117.0,19.098755454986257,47.01713269759172,31.098755454986257,164.0171326975917,61.41
Morinville-St. Albert,21,71.33333333333333,107.0,55.50554744151484,60.92038844902247,126.83888077484818,167.92038844902248,43.76
Morinville-St. Albert,22,71.33333333333333,107.0,55.50554744151484,60.92038844902247,126.83888077484818,167.92038844902248,43.76
Banff-Kananaskis,1,48.0,161.0,147.99295628754922,103.39589807333749,195.99295628754922,264.3958980733375,75.51
Calgary-Glenmore,33,104.16666666666667,124.5,110.28999944656594,107.44258121644808,214.45666611323261,231.94258121644808,51.43
Edmonton-Ellerslie,7,125.2,90.8,67.77036048064086,33.87408852829414,192.97036048064086,124.67408852829413,35.12
